1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.5485074626865671,0.1082089552238805,0.0503731343283582,0.0503731343283582,0.0186567164179104,0.0167910447761194,0.0074626865671641,0.0111940298507462,0.0130597014925373,0.0093283582089552,0.0130597014925373,0.0130597014925373,0.0093283582089552,0.0130597014925373,0.0093283582089552,0.0093283582089552,0.003731343283582,0.0130597014925373,0.0130597014925373,0.003731343283582,0.0055970149253731,0.0074626865671641,0.0074626865671641,0.0,0.0093283582089552,0.0055970149253731,0.003731343283582,0.001865671641791,0.0,0.0,0.0,0.0093283582089552,0.0,0.001865671641791,0.001865671641791,0.0,0.001865671641791,0.0,0.0,0.0,0.001865671641791,0.0,0.0,0.0,0.001865671641791,0.001865671641791,0.0,0.001865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001865671641791
0.0584795321637426,0.0146198830409356,0.0467836257309941,0.0380116959064327,0.043859649122807,0.0380116959064327,0.0263157894736842,0.0321637426900584,0.0467836257309941,0.0409356725146198,0.043859649122807,0.043859649122807,0.0204678362573099,0.0467836257309941,0.0292397660818713,0.0292397660818713,0.0204678362573099,0.0204678362573099,0.023391812865497,0.0175438596491228,0.023391812865497,0.0263157894736842,0.0175438596491228,0.0204678362573099,0.0175438596491228,0.0146198830409356,0.0116959064327485,0.0087719298245614,0.0116959064327485,0.0175438596491228,0.0146198830409356,0.0087719298245614,0.0029239766081871,0.0087719298245614,0.0058479532163742,0.0058479532163742,0.0029239766081871,0.0087719298245614,0.0058479532163742,0.0,0.0058479532163742,0.0058479532163742,0.0087719298245614,0.0,0.0,0.0,0.0,0.0029239766081871,0.0029239766081871,0.0087719298245614,0.0029239766081871,0.0,0.0029239766081871,0.0,0.0029239766081871,0.0029239766081871,0.0029239766081871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029239766081871,0.0087719298245614,0.0,0.0029239766081871,0.0,0.0,0.0,0.0,0.0029239766081871,0.0,0.0,0.0029239766081871,0.0,0.0,0.0029239766081871,0.0,0.0,0.0,0.0,0.0,0.0029239766081871,0.0029239766081871,0.0,0.0,0.0029239766081871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029239766081871
0.3174603174603174,0.1785714285714285,0.0753968253968253,0.0634920634920634,0.0317460317460317,0.0039682539682539,0.0158730158730158,0.0079365079365079,0.0039682539682539,0.0039682539682539,0.0039682539682539,0.0238095238095238,0.0079365079365079,0.0079365079365079,0.0,0.0079365079365079,0.0119047619047619,0.0079365079365079,0.0119047619047619,0.0,0.0119047619047619,0.0198412698412698,0.0039682539682539,0.0039682539682539,0.0039682539682539,0.0079365079365079,0.0039682539682539,0.0158730158730158,0.0039682539682539,0.0,0.0079365079365079,0.0119047619047619,0.0039682539682539,0.0158730158730158,0.0079365079365079,0.0,0.0079365079365079,0.0,0.0,0.0039682539682539,0.0,0.0,0.0039682539682539,0.0039682539682539,0.0079365079365079,0.0039682539682539,0.0079365079365079,0.0,0.0,0.0,0.0,0.0079365079365079,0.0039682539682539,0.0079365079365079,0.0,0.0,0.0039682539682539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039682539682539,0.0,0.0,0.0,0.0,0.0,0.0039682539682539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039682539682539,0.0039682539682539,0.0039682539682539,0.0,0.0,0.0,0.0,0.0,0.0039682539682539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039682539682539
0.084084084084084,0.051051051051051,0.0990990990990991,0.063063063063063,0.06006006006006,0.06006006006006,0.042042042042042,0.033033033033033,0.054054054054054,0.057057057057057,0.039039039039039,0.024024024024024,0.024024024024024,0.033033033033033,0.021021021021021,0.018018018018018,0.021021021021021,0.021021021021021,0.012012012012012,0.012012012012012,0.021021021021021,0.006006006006006,0.003003003003003,0.006006006006006,0.009009009009009,0.006006006006006,0.0,0.003003003003003,0.009009009009009,0.006006006006006,0.009009009009009,0.006006006006006,0.009009009009009,0.003003003003003,0.0,0.006006006006006,0.006006006006006,0.0,0.003003003003003,0.003003003003003,0.006006006006006,0.006006006006006,0.003003003003003,0.006006006006006,0.0,0.003003003003003,0.009009009009009,0.0,0.003003003003003,0.0,0.0,0.0,0.0,0.003003003003003,0.0,0.0,0.006006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003,0.0,0.003003003003003
0.0011650485436893,0.0023300970873786,0.0054368932038834,0.0069902912621359,0.0077669902912621,0.0120388349514563,0.018252427184466,0.0205825242718446,0.0236893203883495,0.0310679611650485,0.0372815533980582,0.04,0.047378640776699,0.0617475728155339,0.0629126213592233,0.0613592233009708,0.0687378640776699,0.0629126213592233,0.0500970873786407,0.0450485436893203,0.0508737864077669,0.0380582524271844,0.0310679611650485,0.0318446601941747,0.0260194174757281,0.0170873786407767,0.0213592233009708,0.0159223300970873,0.0097087378640776,0.0104854368932038,0.0089320388349514,0.0058252427184466,0.0058252427184466,0.0062135922330097,0.003883495145631,0.0023300970873786,0.0034951456310679,0.0011650485436893,0.0019417475728155,0.0019417475728155,0.0007766990291262,0.0031067961165048,0.0019417475728155,0.0027184466019417,0.0027184466019417,0.0015533980582524,0.0011650485436893,0.0007766990291262,0.0003883495145631,0.0011650485436893,0.0003883495145631,0.0003883495145631,0.0019417475728155,0.0015533980582524,0.0003883495145631,0.0011650485436893,0.0015533980582524,0.0003883495145631,0.0015533980582524,0.0011650485436893,0.0011650485436893,0.0,0.0003883495145631,0.0,0.0003883495145631,0.0003883495145631,0.0003883495145631,0.0,0.0007766990291262,0.0003883495145631,0.0003883495145631,0.0003883495145631,0.0,0.0007766990291262,0.0,0.0007766990291262,0.0003883495145631,0.0003883495145631,0.0007766990291262,0.0003883495145631,0.0,0.0,0.0003883495145631,0.0011650485436893,0.0003883495145631,0.0,0.0,0.0,0.0,0.0007766990291262,0.0,0.0,0.0,0.0003883495145631,0.0,0.0,0.0003883495145631,0.0003883495145631,0.0,0.0003883495145631
0.3043478260869565,0.09846547314578,0.0140664961636828,0.0102301790281329,0.0140664961636828,0.0217391304347826,0.0281329923273657,0.0268542199488491,0.0447570332480818,0.0434782608695652,0.0485933503836317,0.0370843989769821,0.0230179028132992,0.0345268542199488,0.0268542199488491,0.0255754475703324,0.0281329923273657,0.0166240409207161,0.0204603580562659,0.0153452685421994,0.0204603580562659,0.0089514066496163,0.0115089514066496,0.0076726342710997,0.0038363171355498,0.0051150895140664,0.0076726342710997,0.0038363171355498,0.0,0.0025575447570332,0.0025575447570332,0.0063938618925831,0.0051150895140664,0.0012787723785166,0.0051150895140664,0.0012787723785166,0.0012787723785166,0.0025575447570332,0.0025575447570332,0.0,0.0,0.0012787723785166,0.0012787723785166,0.0012787723785166,0.0,0.0012787723785166,0.0,0.0012787723785166,0.0,0.0025575447570332,0.0,0.0012787723785166,0.0012787723785166,0.0,0.0,0.0,0.0012787723785166,0.0012787723785166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012787723785166,0.0,0.0012787723785166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012787723785166
0.4634146341463415,0.073170731707317,0.0609756097560975,0.0396341463414634,0.0548780487804878,0.0396341463414634,0.0304878048780487,0.0121951219512195,0.048780487804878,0.0121951219512195,0.0091463414634146,0.0182926829268292,0.0152439024390243,0.0152439024390243,0.0091463414634146,0.0030487804878048,0.0030487804878048,0.0091463414634146,0.0121951219512195,0.0060975609756097,0.0121951219512195,0.0,0.0091463414634146,0.0,0.0,0.0030487804878048,0.0030487804878048,0.0060975609756097,0.0060975609756097,0.0030487804878048,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0030487804878048,0.0030487804878048,0.0,0.0,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030487804878048,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030487804878048
0.6201316511245201,0.1604498080087767,0.0501919912232583,0.0227646736149204,0.012342292923752,0.0131651124520021,0.0106966538672517,0.0085024684585847,0.0093252879868348,0.0046626439934174,0.0076796489303346,0.0060340098738343,0.0046626439934174,0.0054854635216675,0.0071311025781678,0.0049369171695008,0.0027427317608337,0.0049369171695008,0.0030170049369171,0.0041140976412506,0.0030170049369171,0.0030170049369171,0.002194185408667,0.0030170049369171,0.0013713658804168,0.0016456390565002,0.0024684585847504,0.0024684585847504,0.0016456390565002,0.0010970927043335,0.0010970927043335,0.0019199122325836,0.0008228195282501,0.0008228195282501,0.0008228195282501,0.0005485463521667,0.0002742731760833,0.0002742731760833,0.0002742731760833,0.0005485463521667,0.0002742731760833,0.0,0.0002742731760833,0.0,0.0002742731760833,0.0008228195282501,0.0,0.0005485463521667,0.0010970927043335,0.0002742731760833,0.0,0.0,0.0005485463521667,0.0002742731760833,0.0,0.0005485463521667,0.0,0.0,0.0002742731760833,0.0,0.0,0.0002742731760833,0.0,0.0,0.0,0.0002742731760833,0.0,0.0,0.0,0.0,0.0002742731760833,0.0,0.0,0.0,0.0,0.0002742731760833,0.0,0.0,0.0,0.0,0.0005485463521667,0.0,0.0002742731760833,0.0,0.0,0.0002742731760833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002742731760833
0.1219512195121951,0.073170731707317,0.0853658536585365,0.024390243902439,0.024390243902439,0.0609756097560975,0.0121951219512195,0.0121951219512195,0.0365853658536585,0.0,0.024390243902439,0.0365853658536585,0.024390243902439,0.0609756097560975,0.0365853658536585,0.0,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0,0.0121951219512195,0.0,0.0,0.024390243902439,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0,0.0121951219512195,0.0,0.0121951219512195,0.0121951219512195,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0,0.024390243902439,0.0,0.0121951219512195,0.0121951219512195,0.0,0.0,0.0121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195
0.2303664921465968,0.1073298429319371,0.0837696335078534,0.0890052356020942,0.0706806282722513,0.0575916230366492,0.031413612565445,0.0366492146596858,0.0418848167539267,0.0209424083769633,0.0209424083769633,0.0183246073298429,0.0209424083769633,0.0078534031413612,0.0157068062827225,0.0183246073298429,0.0078534031413612,0.0052356020942408,0.0078534031413612,0.0078534031413612,0.0183246073298429,0.0078534031413612,0.0078534031413612,0.0052356020942408,0.0,0.0026178010471204,0.0,0.0078534031413612,0.0052356020942408,0.0,0.0052356020942408,0.0026178010471204,0.0,0.0026178010471204,0.0026178010471204,0.0026178010471204,0.0026178010471204,0.0,0.0026178010471204,0.0026178010471204,0.0026178010471204,0.0,0.0026178010471204,0.0,0.0,0.0052356020942408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026178010471204,0.0,0.0,0.0,0.0,0.0,0.0026178010471204,0.0,0.0026178010471204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026178010471204
