0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.23895042402300382,0.23937745381011122,0.2401683752770436,0.24043579486390088,0.24015481737235578,0.24060460241162174,0.24135249071677545,0.24127284423172513,0.24361218855259126,0.2517772287836413,0.26023027986319924,0.26032697533583216,0.25264450653930326,0.24315858977091387,0.23381703909186347,0.22455314038116359,0.21377639513073032,0.19441708319321438,0.16484716896926832,0.1409598596917574,0.13967266539520606,0.1568839507146027,0.17676184319894173,0.19228928329354145,0.2053292496510748,0.21745130708005078,0.22835736840877652,0.23733752433504285,0.24411337961296686,0.2495740878868431,0.2543666505179716,0.2578779709898815,0.25990793369863185,0.2611287749270921,0.2616320741330591,0.2610050660274301,0.2594714032951331,0.2577168025613408,0.25588197440024363,0.2535267677962669,0.2505604347603678,0.24738732040926426,0.2442769602316437,0.2415108389770413,0.23944505951070072,0.23772110289912307,0.23565193356879877,0.23347092063837982,0.23184673853216586,0.23067026599278018
0.2358304996278371,0.23627025740212582,0.236596912932737,0.2381149685621664,0.2384992374314625,0.23860581900553401,0.24166851554706348,0.24222532581723644,0.2386995004039325,0.24229772409752082,0.24688733311708533,0.23888135006648903,0.24224934766312223,0.26405469485853716,0.2625609953688679,0.27895979920550795,0.3902599739703121,0.4474672704734848,0.24694476185729664,-0.03665206102861518,-0.08025649148132963,0.06717151877497396,0.16409024697327368,0.1910029018507724,0.2308314062080039,0.26042516931371984,0.2554615335376398,0.25102772485403313,0.255754846550704,0.2536111680798203,0.249983196885174,0.2509848545732605,0.24975706996020297,0.2457754887553283,0.24344249756931902,0.24164592938090146,0.23906121645889167,0.237369879095632,0.23707738746821216,0.23725338194641576,0.23724715019668952,0.23669072075782105,0.2357516074369692,0.23495431499583197,0.2344294879624298,0.23420332089892493,0.23440610523058636,0.23460568992000996,0.2341159315550061,0.23320578080388832
0.2321986101754674,0.23280850239595785,0.23405700721812916,0.2356017724239492,0.23647576436736428,0.23778947646731208,0.24037890130413775,0.24130039361482636,0.24074885913799915,0.2437600829547688,0.24732862119720633,0.24745576921296575,0.25498797640336357,0.27138565868793396,0.2900179148009605,0.3519282467781393,0.4771993024895489,0.5207615886454031,0.3249545565095826,0.02421962996463467,-0.09295716429343559,0.008506446575811788,0.13339675164765463,0.18519875354643145,0.20883281388460495,0.22683364820455254,0.22646012986946262,0.21867290221488145,0.21631007277982506,0.21449673870652597,0.2127092934056909,0.21566498333128536,0.22048024226716056,0.22355361139270058,0.2267794627354196,0.23092957965609817,0.23392032154994014,0.23531166196171172,0.23638396695926844,0.23784709678661153,0.23962978596207218,0.24098457510047933,0.24108779201834185,0.24085974232187635,0.24202552821906909,0.24365262492576045,0.24342496691933313,0.2420372199728027,0.24154815501551008,0.2413558414117556
0.2334514036157449,0.23438495590758435,0.23516020860955367,0.2352850569006335,0.23496073250746718,0.234357766413944,0.23437313733935317,0.2357526351385546,0.23742058821872325,0.23874373578265984,0.24005725009852896,0.24097812346139502,0.24360985392483903,0.24948833026157335,0.2523684480541384,0.2531000769567766,0.2652265042504558,0.27317829291224505,0.23027807490160312,0.1442719968595798,0.09471941888326096,0.12048468721225136,0.1727994788502767,0.20527320152129502,0.22384555698093833,0.24024418940471026,0.2493413697104967,0.25150565030176475,0.25345661882511283,0.25514640067476546,0.2543528630286276,0.25269481815517736,0.2513914102179171,0.24976323306721948,0.24789277740074867,0.2461832047332464,0.24420032239146106,0.24178688582784846,0.23945869109965323,0.23727806113350436,0.23495889389115932,0.23300972210043214,0.23200655815085214,0.23124444066281713,0.23017276360547223,0.22961944965365477,0.22972828412411683,0.22959117273539364,0.22946385107684764,0.22970380979867433
0.2299926072267069,0.22998944384488373,0.229860502198999,0.2296675940795727,0.2292074007501188,0.22912726639767445,0.2302863977331966,0.23129044068272897,0.23091063072338835,0.23136063740322577,0.23257296676602013,0.2314896569265914,0.2323671077645122,0.23980732005359418,0.24870959617200716,0.2669551029707038,0.3087338048811883,0.33493118255780097,0.2826988707587057,0.182029157425057,0.13182248966118237,0.1545149411088056,0.19038777630234138,0.2086050364321066,0.2211750461012194,0.2300521794033945,0.23067271856383242,0.23008522514787044,0.2324574724014734,0.2339637235208536,0.23376987573314767,0.23345075868452358,0.23263030107402938,0.23155548150398997,0.2312679860575224,0.2313019696281713,0.2309644396059396,0.230651545438874,0.2307444678651085,0.23111985604748497,0.2316393935323371,0.23220135762900762,0.23251875240489928,0.23232534808012262,0.23204084634776367,0.23235583542936888,0.23279837992315433,0.23250057662978607,0.23207682773151328,0.23226370993238943
0.23788469747902896,0.23724556404594077,0.23698084285441579,0.23722807062589912,0.23771791198265357,0.23834167875626378,0.2387215653508752,0.23836930802862,0.23796402906080094,0.23858011250467204,0.2392550456316258,0.23890425966779127,0.23993055582271494,0.24370755538158972,0.2453325067127452,0.2408021320856868,0.23177428440696501,0.215668794746825,0.1872114725860159,0.1575153395436686,0.14933871304372692,0.16683627181423422,0.1918121412258862,0.21040979210575772,0.22336315618366176,0.23348645968025594,0.24002852331844204,0.24325765399874788,0.24523582520134135,0.24705506642579067,0.24826487362953165,0.24827246543565784,0.24769145182362062,0.24762654451836363,0.24767820727096335,0.24668216354821615,0.2449923227511519,0.2436437479109348,0.24257563166991525,0.2414595407676452,0.24038303770606562,0.23919465711084853,0.2379432617325392,0.23716157329177423,0.2366239290744494,0.23553756667045334,0.23422869291200676,0.2335476381739119,0.23307655469796096,0.23198444162492415
0.2268061600957345,0.22731020196152651,0.22794034591433254,0.2279747221445496,0.2275893140777414,0.2268630478383189,0.22643001394708162,0.2264429214911814,0.22558957742995678,0.22572102860676946,0.23059373809727668,0.23709516282751886,0.2437957787150402,0.26093340769228734,0.28631374011548094,0.29969194206752614,0.3046065987494859,0.31251412721258487,0.2836201784709209,0.18910762467023878,0.10272390653109764,0.10608867443006975,0.1661822906140158,0.21019552602051683,0.22918028687980274,0.24116579107836023,0.2448520341163296,0.24125888222701786,0.2394837228077762,0.23954465659211133,0.23772285270650162,0.23552192427670104,0.23436521472966,0.2332944177387506,0.2321942095766698,0.23152744832551986,0.2310325006401388,0.23066565813274997,0.23099379907087458,0.23175687737202844,0.23162906164109742,0.23044639467888284,0.22972414946734254,0.23003437117702763,0.23038051808621063,0.23051549510356106,0.23105679426340564,0.23151737442615938,0.23101723419974407,0.23037064090444592
0.23303726450291862,0.23315954004972772,0.23281087328412453,0.23263274584036653,0.23288156751883693,0.23285552265207565,0.23270325314973395,0.23300994237760198,0.23329427773864775,0.23335037744741283,0.23353732470373845,0.23405549261867953,0.23642223507599835,0.24051281896475496,0.24240774090957062,0.24495204770774115,0.2557679592473088,0.2615236543304915,0.23610950354452642,0.18935513864691833,0.164057267447683,0.17515050018802358,0.19759302702007875,0.2122850721525007,0.22183295506055334,0.229630597985937,0.23441804440832414,0.2375098307218968,0.2405592478076961,0.24279503626308263,0.24368129508530734,0.24335852775699585,0.24176369777758833,0.23961337841540375,0.23812133798512392,0.23740945530196478,0.23667718844871977,0.23547856806759393,0.2341142705565571,0.23317431529602928,0.23300410988024645,0.23333528380752577,0.23327210071406035,0.23234670827585546,0.23159879907733472,0.2320155159275099,0.23248410722711643,0.23176964181353,0.23093190082556503,0.2310950605228801
0.26880493790181803,0.2718959012784987,0.2734797623855896,0.2747178938206458,0.2781379171618352,0.2828209911807473,0.2852302990986706,0.2851710538474306,0.28465332803807697,0.28361500350867397,0.28316350356510234,0.2851121250507165,0.2862005238550991,0.28483280118919385,0.28576700597458693,0.28625540699787444,0.27049357337943825,0.21067052581513157,0.06956791100474713,-0.13684985379428605,-0.2832698136708305,-0.2540995070532005,-0.09982152212939199,0.04568018599285906,0.13869062633647733,0.20817563246043091,0.2622155325114335,0.2982876533914034,0.3282452678445047,0.3535687842703188,0.36432887105977185,0.3628917828027889,0.35969445037296843,0.35647554939546144,0.3494574815297904,0.34054754922847263,0.3331856876478665,0.3210927502402634,0.2973898843114231,0.27344557598930685,0.26723808777674174,0.2746930924728028,0.2759087897639694,0.2651724277564722,0.2515810347338254,0.238530389587291,0.22552343261686625,0.21929698854551272,0.22356272962653967,0.23009677680454832
0.2536648676206186,0.2564927393914578,0.2586279216788203,0.258249786442835,0.2550903897749299,0.25069676150862574,0.24612171017287632,0.2417925238375267,0.23857005111224572,0.236666741959058,0.23471817554273633,0.23199048761274121,0.22944622638247125,0.2262987438784354,0.21977244363132042,0.21018884789927195,0.1973729422048054,0.17204481547089845,0.128457647302322,0.08638104068565244,0.07720070729944428,0.10656163123149542,0.1522018694942031,0.19453414034284155,0.22871952889619496,0.25398533987799343,0.26972317104113963,0.27830788736968937,0.2825933269693295,0.2838388733682766,0.28340637310623995,0.2822912245869331,0.2800773056212822,0.27679647883655134,0.2734224530914493,0.26990776020709184,0.26558483936110533,0.2610590618565347,0.25716246110184393,0.25327199398046396,0.24886343030153601,0.24484338125679317,0.241598999484961,0.238384632028787,0.2355080483662395,0.23369664249380162,0.23179527627832797,0.22885189065539313,0.226473733148145,0.2257606885804766
