0,1,2,3,4,5,6,7,8,9,label,label_name
0.99453133,2.1461058,-0.69977033,0.77977353,-0.64798915,-0.40379074,-0.34256184,-0.10080538,-0.63004583,-1.0954485,0,PV
-0.8507806,0.38506743,0.23883468,1.4267391,-1.5175122,-1.3499945,0.52431196,1.2682312,0.03457725,-0.15947412,0,PV
-0.7218047,0.50132555,0.16316034,1.4653889,-1.5215963,-1.3587723,0.5110666,1.2531292,-0.050966255,-0.2409306,0,PV
1.1954161,2.1736786,-0.88807505,0.2998085,-0.19963071,0.029807027,-0.48967648,-0.4045618,-0.7007418,-1.0160242,0,PV
1.0049391,2.1578486,-0.7126673,0.7498529,-0.61032176,-0.36233908,-0.36449203,-0.12743425,-0.6386164,-1.0967703,0,PV
1.1528561,2.1813796,-0.781167,0.44031182,-0.3291342,-0.10200202,-0.45916247,-0.3187388,-0.6856352,-1.0987065,0,PV
1.1980345,2.1715438,-0.8994145,0.29258427,-0.19291036,0.037140537,-0.4879913,-0.40831903,-0.7005557,-1.0101122,0,PV
0.369958,2.0569603,-0.48369318,1.0845,-1.1812662,-0.827651,-0.06861411,0.39109403,-0.46526298,-0.876024,0,PV
-1.0378511,-0.22337069,0.4492817,1.1646312,-1.5053658,-1.3695014,0.78663605,1.1794752,0.34333095,0.21273355,0,PV
1.0964468,2.1988485,-0.735991,0.49840623,-0.34711766,-0.10010933,-0.50526357,-0.31583986,-0.68698955,-1.1023909,0,PV
1.1649817,2.186355,-0.7846188,0.38695738,-0.27104193,-0.05418628,-0.49306145,-0.36163598,-0.6946213,-1.0791278,0,PV
1.1891365,2.1789846,-0.85953057,0.31405228,-0.21371914,0.014962558,-0.49539295,-0.39792415,-0.7017809,-1.0287882,0,PV
-1.0183125,-0.49469596,0.49976775,1.1436108,-1.4648999,-1.3354727,0.80172783,1.1476824,0.43682444,0.2837681,0,PV
-1.039751,-0.2238253,0.43449748,1.1494364,-1.506813,-1.376006,0.79874295,1.1715007,0.36387676,0.22834177,0,PV
1.1963942,2.1730764,-0.8916791,0.29653004,-0.1968889,0.033191126,-0.48984587,-0.4063395,-0.7010437,-1.0133946,0,PV
1.1360323,2.1905105,-0.77192515,0.46729168,-0.36008498,-0.1438488,-0.43821496,-0.302388,-0.68434525,-1.0930287,0,PV
-1.0148549,0.09634286,0.3202079,1.3731723,-1.4852947,-1.3225309,0.5614621,1.2956191,0.1516953,0.024180455,0,PV
1.0181422,2.164062,-0.7047986,0.720383,-0.5772334,-0.32541344,-0.3937818,-0.14812467,-0.640487,-1.1127483,0,PV
1.0808057,2.1969695,-0.75785387,0.55870885,-0.45882025,-0.22686115,-0.39702615,-0.23240104,-0.6695592,-1.0939629,0,PV
0.72258127,2.1804042,-0.50945884,0.91834396,-0.83083075,-0.51528263,-0.32219216,0.07231219,-0.65317243,-1.0627053,0,PV
0.99861354,2.1623406,-0.69570893,0.7414702,-0.6013565,-0.33900148,-0.3846752,-0.1273036,-0.63885623,-1.1155245,0,PV
-1.0229472,0.07418888,0.33187342,1.325732,-1.4953436,-1.3395499,0.6081765,1.2822077,0.18193626,0.053726245,0,PV
-1.0024284,-0.74412423,0.5184273,1.1004983,-1.4053527,-1.2954433,0.82168794,1.1021353,0.5206408,0.3839586,0,PV
1.1742216,2.184305,-0.8072115,0.36326683,-0.2540773,-0.03234002,-0.49533188,-0.37205344,-0.69747996,-1.0632994,0,PV
1.1752578,2.184944,-0.81333625,0.35499206,-0.24600956,-0.028669879,-0.49136546,-0.37716025,-0.697953,-1.0606992,0,PV
0.1327385,1.8817778,-0.4455853,1.1681191,-1.371864,-0.9833417,0.09962027,0.59926915,-0.34513462,-0.7356001,0,PV
1.1906555,2.175325,-0.87137717,0.32034317,-0.21855733,0.009845058,-0.48445767,-0.3911681,-0.6990142,-1.0315939,0,PV
1.168823,2.1848397,-0.7964839,0.37876973,-0.2667639,-0.04789512,-0.4883211,-0.36272645,-0.6952383,-1.0750045,0,PV
1.1925396,2.1755128,-0.8773656,0.30897155,-0.20814756,0.020080198,-0.48874235,-0.3992334,-0.7000211,-1.0235941,0,PV
1.1886227,2.177494,-0.8640876,0.32179922,-0.22034028,0.0065735793,-0.4857696,-0.39121997,-0.6990454,-1.0340267,0,PV
-1.0203056,-0.4892589,0.48580596,1.1341876,-1.4668676,-1.341613,0.80736333,1.1407584,0.4498784,0.30005127,0,PV
0.5395031,2.203898,-0.56170505,0.95261884,-0.94153124,-0.6876291,-0.18774496,0.17304716,-0.5289693,-0.96148765,0,PV
1.0931422,2.1880827,-0.75670886,0.5661952,-0.4616703,-0.23441547,-0.39466757,-0.23784815,-0.6675009,-1.0946085,0,PV
1.1815637,2.1785686,-0.84217834,0.35104787,-0.2490157,-0.019848373,-0.47769505,-0.37138247,-0.69717324,-1.0538867,0,PV
1.0103731,2.151241,-0.72157216,0.75809634,-0.60681164,-0.36507443,-0.36677995,-0.12828176,-0.63653576,-1.0946553,0,PV
1.1576246,2.1879559,-0.7857876,0.40634346,-0.29565024,-0.081975594,-0.46711662,-0.34247157,-0.69161934,-1.0873027,0,PV
1.1902997,2.176163,-0.870793,0.3180597,-0.21654995,0.01122918,-0.4857511,-0.3930582,-0.69922346,-1.0303768,0,PV
-0.613247,0.5759886,0.09698725,1.4801905,-1.5410867,-1.3887509,0.49724582,1.2147512,-0.078954525,-0.24312444,0,PV
1.1553919,2.1870632,-0.7792771,0.41929778,-0.30596918,-0.09283047,-0.4662402,-0.3368375,-0.689802,-1.0907977,0,PV
1.1806008,2.1793566,-0.83617103,0.35309345,-0.24941234,-0.022387654,-0.4804756,-0.37138906,-0.69723004,-1.0559856,0,PV
1.1879065,2.1783693,-0.8639825,0.31967452,-0.21830025,0.0068382258,-0.48551407,-0.3920611,-0.6987381,-1.0341927,0,PV
1.1970315,2.1724703,-0.8942152,0.29558823,-0.19582221,0.034045953,-0.48890865,-0.40681973,-0.7007436,-1.0126272,0,PV
1.1646303,2.1821702,-0.80269706,0.4031227,-0.29532436,-0.072817594,-0.46468624,-0.34077397,-0.6899708,-1.0836518,0,PV
1.0168523,2.1702933,-0.7234704,0.7144136,-0.5793045,-0.33878714,-0.37624463,-0.14845301,-0.64133143,-1.0939685,0,PV
0.61970115,2.2391899,-0.61118424,0.8890908,-0.8534659,-0.62171876,-0.2218571,0.092512846,-0.55244064,-0.97982824,0,PV
1.1983575,2.1713362,-0.9004952,0.29149777,-0.19197914,0.038342834,-0.48821262,-0.40896034,-0.700683,-1.0092043,0,PV
1.0209116,2.1621428,-0.71404326,0.72318304,-0.58031094,-0.32743114,-0.3895131,-0.14852868,-0.64158136,-1.1048293,0,PV
0.99773824,2.158356,-0.69464386,0.7561028,-0.62550265,-0.37228236,-0.35983908,-0.12233754,-0.63654214,-1.1010505,0,PV
-1.0718249,-1.0418966,0.58523625,0.98922646,-1.2475709,-1.2280463,0.8331572,0.981642,0.6330325,0.567045,0,PV
1.0116516,2.1557581,-0.7207543,0.7475866,-0.61301535,-0.37833652,-0.35207635,-0.12505126,-0.6356765,-1.0900863,0,PV
1.0249118,2.1565187,-0.7344704,0.7303757,-0.5791384,-0.33904356,-0.37587428,-0.1470635,-0.6383206,-1.0978948,0,PV
0.99917567,2.1527972,-0.70555115,0.76356196,-0.6334354,-0.39072517,-0.3467018,-0.11051757,-0.63416255,-1.0944401,0,PV
1.0245954,2.176041,-0.73119915,0.68595153,-0.5821913,-0.3328979,-0.35288933,-0.1475427,-0.6460691,-1.0937985,0,PV
1.0078535,2.153146,-0.71578014,0.75456697,-0.60783076,-0.3600859,-0.37112454,-0.124511644,-0.636955,-1.0992787,0,PV
1.154917,2.1884627,-0.7808139,0.41122806,-0.29671332,-0.0835041,-0.47158778,-0.3417099,-0.69120204,-1.0890759,0,PV
1.0215387,2.1612394,-0.7310805,0.7268284,-0.58530605,-0.3394975,-0.37656754,-0.14467426,-0.64104724,-1.0914338,0,PV
1.1956319,2.1733189,-0.8905578,0.29925662,-0.19892107,0.030105177,-0.48829582,-0.40464088,-0.70029736,-1.0155996,0,PV
0.9908847,2.1583848,-0.69776523,0.76051867,-0.6268526,-0.3693356,-0.3626605,-0.11435766,-0.63642436,-1.1023924,0,PV
-0.47356418,0.835254,-0.0229488,1.4886826,-1.5061214,-1.364483,0.45323706,1.1598709,-0.189996,-0.37993124,0,PV
0.5807026,2.1915796,-0.5676779,0.95495886,-0.92427,-0.67800415,-0.19832522,0.15618311,-0.5339323,-0.9812158,0,PV
-1.0184703,-0.48942956,0.49951416,1.1496615,-1.4645288,-1.3353074,0.800192,1.1494389,0.42944244,0.2794867,0,PV
1.0089315,2.155824,-0.7171325,0.75023746,-0.60466975,-0.35955986,-0.36965036,-0.12895936,-0.6394598,-1.0955617,0,PV
1.1885319,2.180092,-0.85048336,0.31536996,-0.21504006,0.014648314,-0.50090754,-0.39889696,-0.7036591,-1.0296551,0,PV
0.933712,2.1909735,-0.68913805,0.7536231,-0.6597383,-0.3998602,-0.33352923,-0.07960191,-0.6355625,-1.0808779,0,PV
-1.0384973,0.094074056,0.32428655,1.3385677,-1.4862924,-1.3306128,0.61054784,1.2799363,0.14592622,0.06206351,0,PV
0.9915466,2.1602216,-0.68863684,0.7506069,-0.611803,-0.34538686,-0.3807792,-0.11876171,-0.6372365,-1.1197697,0,PV
0.9906484,2.162178,-0.6872178,0.74908674,-0.61332846,-0.34667817,-0.3793136,-0.11930327,-0.63945764,-1.1166139,0,PV
1.0084289,2.1593914,-0.72005814,0.74176884,-0.59434754,-0.3457175,-0.37845337,-0.13248631,-0.6383826,-1.1001425,0,PV
1.1972693,2.1721423,-0.8966567,0.29442525,-0.19458395,0.035191838,-0.4881976,-0.40733317,-0.70057607,-1.0116814,0,PV
0.50478685,2.1754673,-0.53276086,0.9823692,-1.0038992,-0.69806284,-0.17710435,0.23102733,-0.5336648,-0.9481597,0,PV
0.8877232,2.2048736,-0.6685856,0.77329797,-0.68153286,-0.41567555,-0.3328343,-0.057682067,-0.6394244,-1.0701597,0,PV
1.143036,2.1808696,-0.7617152,0.46701133,-0.34716362,-0.120273314,-0.46296966,-0.30783245,-0.68205607,-1.1089072,0,PV
0.98054427,2.1672027,-0.70514375,0.75166655,-0.64284027,-0.38747305,-0.33529055,-0.10258246,-0.6355199,-1.0905627,0,PV
1.1124734,2.1942413,-0.72760564,0.50532526,-0.3952756,-0.16248225,-0.4468648,-0.28767458,-0.68161833,-1.110519,0,PV
1.1811118,2.1804366,-0.8256728,0.35230678,-0.24656208,-0.021749765,-0.48963445,-0.37604144,-0.6984916,-1.0557035,0,PV
1.1941359,2.1741953,-0.88561773,0.30398297,-0.20341757,0.02469677,-0.486654,-0.40156934,-0.69966304,-1.0200897,0,PV
1.1969416,2.1721816,-0.89491266,0.29753563,-0.19714831,0.031745557,-0.4868204,-0.40552047,-0.6999322,-1.014071,0,PV
1.196572,2.1715577,-0.89320487,0.30342612,-0.20242703,0.027266357,-0.48460475,-0.40137306,-0.69954675,-1.0176656,0,PV
1.1979753,2.1713521,-0.8990427,0.2946743,-0.19441368,0.035040118,-0.486996,-0.4071235,-0.70004565,-1.0114201,0,PV
1.0235667,2.1667936,-0.7366212,0.708954,-0.5618848,-0.31976223,-0.38276166,-0.15622137,-0.6410068,-1.1010574,0,PV
0.9829349,2.1546311,-0.6985112,0.7754222,-0.6493328,-0.4144502,-0.33035696,-0.099671304,-0.6264635,-1.0942019,0,PV
1.031059,2.1597865,-0.74322885,0.7195353,-0.5749608,-0.33673015,-0.37327537,-0.15230559,-0.642027,-1.0878525,0,PV
0.8237379,2.1570275,-0.6251241,0.89299387,-0.815263,-0.5567033,-0.2688611,0.026709374,-0.596948,-1.0375696,0,PV
0.47306168,2.1722248,-0.5354443,0.98992217,-1.0256572,-0.72397596,-0.15831424,0.25148642,-0.5154693,-0.9278332,0,PV
1.0059304,2.151427,-0.7165599,0.76142836,-0.6141297,-0.36812449,-0.36599517,-0.12205852,-0.63689226,-1.0950255,0,PV
1.0163475,2.1625369,-0.7215628,0.72946984,-0.588529,-0.34582672,-0.37124184,-0.14455786,-0.63912237,-1.0975136,0,PV
1.0188333,2.1491802,-0.7333928,0.75160813,-0.59628296,-0.3594049,-0.3657684,-0.13391578,-0.6353771,-1.0954789,0,PV
1.1860775,2.1810763,-0.84139365,0.32532933,-0.2212427,0.0040812376,-0.5006717,-0.3949626,-0.70199776,-1.0362962,0,PV
1.1194715,2.193342,-0.76940227,0.49377796,-0.3875354,-0.17072189,-0.42165408,-0.28236413,-0.6774241,-1.09749,0,PV
1.0065447,2.1600664,-0.7040359,0.7411659,-0.60429364,-0.3504592,-0.37366357,-0.12916006,-0.6416265,-1.1045377,0,PV
1.0230305,2.1523502,-0.73914164,0.7405,-0.58687353,-0.34856486,-0.3693196,-0.1408011,-0.63592166,-1.0952582,0,PV
0.9030644,2.1494339,-0.6526186,0.8524126,-0.726883,-0.47107956,-0.32113072,-0.02941168,-0.6214783,-1.0823079,0,PV
1.1572924,2.1853964,-0.77822083,0.4102376,-0.2962833,-0.07702684,-0.47402066,-0.34185696,-0.6909171,-1.0946001,0,PV
0.9935181,2.1626256,-0.696068,0.7473605,-0.60779095,-0.34420928,-0.38269153,-0.12242137,-0.6387647,-1.1115589,0,PV
-0.24041392,1.1835006,-0.16542774,1.4352012,-1.4813969,-1.3592366,0.33914274,1.0059843,-0.24040076,-0.4769524,0,PV
1.1619862,2.181948,-0.788716,0.40860352,-0.3001046,-0.07190973,-0.47309726,-0.3374564,-0.6900063,-1.0912476,0,PV
1.1470177,2.1887884,-0.7751015,0.44626144,-0.3360031,-0.12362368,-0.45143956,-0.31875724,-0.68742317,-1.0897197,0,PV
1.019784,2.1629577,-0.72602254,0.7216965,-0.5790648,-0.3350091,-0.37551013,-0.14632988,-0.6414932,-1.1010084,0,PV
1.1521537,2.182199,-0.7812592,0.43740782,-0.32373866,-0.098392375,-0.46250734,-0.3217741,-0.68536776,-1.0987213,0,PV
0.95907736,2.1517134,-0.67370945,0.7978611,-0.66788304,-0.41217032,-0.34032393,-0.07853352,-0.62823164,-1.1077989,0,PV
0.9984289,2.142956,-0.7051442,0.7836161,-0.6469038,-0.405232,-0.34200725,-0.103686,-0.63026386,-1.0917633,0,PV
1.1974565,2.1718404,-0.8967891,0.2958109,-0.19565482,0.033657424,-0.4870787,-0.40650284,-0.7001179,-1.0126222,0,PV
1.196305,2.1717,-0.8912855,0.30574435,-0.2046136,0.02494065,-0.48404527,-0.4003192,-0.69926643,-1.0191602,0,PV
1.1938591,2.1722205,-0.8818509,0.31858078,-0.21683593,0.013426728,-0.48069367,-0.39199114,-0.69857323,-1.0281427,0,PV
-0.13663557,1.2200469,-0.18654718,1.4511764,-1.4917074,-1.324173,0.2994008,0.96861875,-0.2872362,-0.512943,0,PV
1.0080829,2.155886,-0.7007306,0.7482392,-0.61392283,-0.36278737,-0.3660294,-0.12795863,-0.6347874,-1.1059917,0,PV
1.011485,2.1567569,-0.71877545,0.74533916,-0.6009867,-0.35455453,-0.37163004,-0.13236684,-0.6384714,-1.0967951,0,PV
-0.70357007,0.52313215,0.18080515,1.4590518,-1.5422889,-1.3804002,0.47499746,1.2301829,-0.027662478,-0.2142482,0,PV
0.99613476,2.1575618,-0.6953143,0.7540509,-0.6138052,-0.3569322,-0.375014,-0.11836519,-0.63595706,-1.1123592,0,PV
1.0261732,2.163482,-0.73962116,0.7158357,-0.568694,-0.33023858,-0.37898692,-0.15332685,-0.6406105,-1.0940117,0,PV
-1.0166502,-0.82810277,0.5266996,1.1019182,-1.3595746,-1.2788149,0.83276564,1.0754987,0.5336339,0.41262615,0,PV
-1.0080222,-0.76650184,0.5206469,1.0896246,-1.3957416,-1.2932401,0.82146186,1.0917734,0.5366299,0.4033692,0,PV
1.1197488,1.5258348,-0.7187441,-0.7720787,0.8614741,1.0768738,-0.8203124,-0.833665,-0.7239504,-0.7151809,0,PV
-0.7284979,0.44514367,0.2176424,1.4605029,-1.5448583,-1.379023,0.4773242,1.2407281,-0.0014450435,-0.18751799,0,PV
1.0196074,2.1607883,-0.72615844,0.7282149,-0.58219963,-0.33947948,-0.37617528,-0.14609763,-0.639526,-1.0989738,0,PV
1.0202512,2.15595,-0.7289644,0.73670936,-0.5854767,-0.3472284,-0.373635,-0.14087696,-0.6382314,-1.0984982,0,PV
1.0313164,2.1655984,-0.7430412,0.7077778,-0.5686443,-0.32822838,-0.37640834,-0.15819077,-0.6426585,-1.0875211,0,PV
-1.0015744,-0.6603614,0.5175305,1.1273103,-1.429045,-1.3070799,0.81177294,1.1263635,0.4837927,0.33128968,0,PV
1.1516364,2.2008202,-0.8767258,0.26936746,-0.13510594,0.08827573,-0.5779105,-0.44706547,-0.71608645,-0.9572059,0,PV
1.0214955,2.1547167,-0.73041654,0.7353575,-0.5844238,-0.34054106,-0.37429783,-0.14126214,-0.6389962,-1.1016326,0,PV
-0.3554979,1.0060726,-0.10393145,1.4675606,-1.4907144,-1.3614316,0.416811,1.0951328,-0.23455371,-0.43944833,0,PV
1.0567906,2.1862688,-0.74584657,0.62301856,-0.51769745,-0.2791624,-0.37725502,-0.1927194,-0.6571793,-1.096218,0,PV
-1.00086,-0.74466085,0.5272865,1.1084211,-1.4041443,-1.292619,0.8198134,1.107717,0.5071796,0.3718658,0,PV
1.0147456,2.1684294,-0.72582227,0.7146212,-0.6078911,-0.3591316,-0.34355778,-0.13216566,-0.63924307,-1.0899844,0,PV
1.0757953,2.191296,-0.7526466,0.58337396,-0.47620502,-0.24642195,-0.39183605,-0.22296926,-0.66356623,-1.0968214,0,PV
1.1970545,2.1723335,-0.89529145,0.29540527,-0.19557148,0.034118697,-0.48820573,-0.40676534,-0.7005206,-1.0125569,0,PV
1.1579188,2.1880808,-0.7844747,0.40470508,-0.29191887,-0.07939258,-0.47092018,-0.34560835,-0.6913646,-1.0870253,0,PV
-0.054194108,1.5638578,-0.33732814,1.305507,-1.4647219,-1.1968999,0.22289164,0.8193616,-0.24789444,-0.6105797,0,PV
1.1905137,2.1785502,-0.8617858,0.31000888,-0.21022503,0.019578869,-0.4981974,-0.4005411,-0.70304614,-1.024856,0,PV
1.1836814,2.1762986,-0.8449104,0.35312954,-0.25047785,-0.018346298,-0.47743404,-0.37145385,-0.6978288,-1.0526574,0,PV
1.1779883,2.1799865,-0.9018341,0.2164207,-0.097460136,0.15131246,-0.5935425,-0.47884423,-0.7322028,-0.9218246,0,PV
0.9860269,2.162278,-0.6859617,0.75419617,-0.6159982,-0.35910174,-0.37194696,-0.1170916,-0.63429606,-1.1181041,0,PV
1.1983695,2.1713479,-0.90039486,0.2914539,-0.19196749,0.03840697,-0.4883273,-0.40899822,-0.7007203,-1.0091703,0,PV
-0.26872042,1.1382312,-0.15499604,1.4503298,-1.4837527,-1.3665646,0.35007343,1.0243616,-0.22934246,-0.45962158,0,PV
-0.0071148323,1.6403656,-0.38593432,1.2794659,-1.4526075,-1.1256678,0.20942613,0.77072287,-0.26824272,-0.6604144,0,PV
0.44606984,2.2241642,-0.58883035,0.9466149,-0.98511654,-0.7052444,-0.14224735,0.21667406,-0.5068962,-0.9051874,0,PV
-1.0411559,-0.09390946,0.41227895,1.1624755,-1.5163349,-1.3842179,0.7853046,1.1957803,0.3063479,0.17343076,0,PV
1.1717685,2.1849203,-0.8015261,0.3697076,-0.25949275,-0.03733373,-0.49523708,-0.36921072,-0.6967161,-1.0668808,0,PV
0.5544175,2.170534,-0.52181697,0.97997016,-0.9770511,-0.6654031,-0.20701095,0.20286609,-0.55975085,-0.97675556,0,PV
1.1607901,2.1813722,-0.7893252,0.41764876,-0.30918732,-0.0825206,-0.46666506,-0.33124754,-0.68910265,-1.0917633,0,PV
1.1610051,2.1830206,-0.8012022,0.4145115,-0.3103979,-0.085838266,-0.45694113,-0.33070078,-0.6888702,-1.0845867,0,PV
1.1851209,2.178373,-0.85719645,0.33365795,-0.23230763,-0.0069318195,-0.47806722,-0.3816394,-0.69687176,-1.0441378,0,PV
-1.0571134,-0.96955466,0.5726389,1.0008578,-1.2922658,-1.2536147,0.82862544,0.9968777,0.62105185,0.5524966,1,SST
1.1763326,2.1835515,-0.8120981,0.37911803,-0.27623928,-0.060374275,-0.4701109,-0.36864358,-0.68300426,-1.0685314,1,SST
1.1798792,2.0281074,-0.9607603,0.32884824,0.11443227,0.35628706,-0.7301024,-0.742141,-0.786934,-0.78761715,1,SST
0.22472538,1.6069813,-0.47769958,1.2884984,-1.4763032,-1.1036919,0.22115894,0.68560725,-0.2697421,-0.69953394,1,SST
-0.4025885,0.8986215,-0.1181958,1.4418137,-1.5468506,-1.404235,0.5063668,1.0875207,-0.115161136,-0.34729138,1,SST
1.0115361,2.154397,-0.71926945,0.75501466,-0.6305511,-0.38707238,-0.3467999,-0.13001505,-0.6233511,-1.0838877,1,SST
1.0133325,2.168866,-0.72823524,0.7289111,-0.60916346,-0.3639019,-0.35633004,-0.14948827,-0.6251424,-1.0788488,1,SST
1.2023281,2.1718616,-0.8960282,0.29676053,-0.20082814,0.023152482,-0.48018035,-0.41435614,-0.6874233,-1.0152872,1,SST
-1.0162017,0.10914976,0.34011725,1.354469,-1.4842365,-1.332903,0.5924936,1.2827886,0.16952957,-0.015205587,1,SST
-1.0175856,0.03524409,0.38472128,1.2989964,-1.4949623,-1.352264,0.65637124,1.2630713,0.19239384,0.034013703,1,SST
-0.9958815,-0.73176265,0.5278857,1.10974,-1.4104682,-1.298916,0.81447387,1.1088746,0.5060248,0.37003002,1,SST
1.1433631,2.1782374,-0.76895154,0.5129156,-0.4046693,-0.18229727,-0.4308434,-0.29311538,-0.6702905,-1.0843488,1,SST
1.1711558,2.1835008,-0.79881006,0.39819545,-0.29168555,-0.07360102,-0.47368085,-0.35906574,-0.67991555,-1.0760934,1,SST
-0.26256004,0.92127883,-0.18837291,1.4622581,-1.5468861,-1.4124753,0.50527745,1.0504366,-0.1594529,-0.36950433,1,SST
1.0400616,2.159882,-0.76295215,0.7119462,-0.5692655,-0.33233443,-0.36935163,-0.16786411,-0.62828845,-1.0818329,1,SST
-0.67541814,0.54755074,0.113297194,1.4189781,-1.5730256,-1.4048342,0.551085,1.1923755,0.037037984,-0.20704703,1,SST
-1.0220524,-0.3577286,0.4974484,1.1765933,-1.4820977,-1.3533026,0.78093255,1.1718175,0.3698836,0.21850559,1,SST
0.9913243,2.165023,-0.7077854,0.75801235,-0.63675994,-0.3871011,-0.35525128,-0.122128524,-0.6247431,-1.0805902,1,SST
1.006187,2.1588223,-0.72154963,0.7535259,-0.62370217,-0.3745811,-0.36029026,-0.13008295,-0.626788,-1.0815401,1,SST
1.0146917,2.1650555,-0.7323245,0.734674,-0.60272664,-0.35730547,-0.36691913,-0.14661816,-0.63033617,-1.0781897,1,SST
1.2015808,2.171589,-0.8978252,0.29835618,-0.20275784,0.022235524,-0.47713545,-0.4121211,-0.6868573,-1.0170639,1,SST
