0,1,2,3,4,5,6,7,8,9,label,label_name
-0.54488015,1.292737,-1.2179775,0.7574479,1.0748678,0.08898129,-1.2175179,-0.954634,1.1213763,-0.40040106,0,PV
-0.54670674,1.3517736,-1.1968194,0.72739464,1.063845,0.038064774,-1.2070887,-0.94477755,1.1234255,-0.4091108,0,PV
-0.4797857,1.5435103,-1.0297203,0.44690642,1.0621452,-0.13255502,-1.2360955,-0.8928466,1.195409,-0.47696877,0,PV
0.08002088,1.6304238,-0.7068833,0.43380147,1.2726138,-0.007959713,-1.573435,-0.9677079,0.4685363,-0.62940943,0,PV
-0.54489374,1.2729532,-1.2226053,0.7771803,1.0793557,0.089561574,-1.2104532,-0.95583713,1.1243865,-0.4096475,0,PV
-0.43023497,1.6517406,-0.94713587,0.30711776,1.2762797,-0.1282476,-1.227713,-0.88593435,0.9282667,-0.54413974,0,PV
-0.47478244,1.5211688,-1.0340552,0.44994834,1.084378,-0.124351315,-1.2280883,-0.8996519,1.1986398,-0.4932062,0,PV
-0.46072912,1.6531299,-0.95045346,0.29088518,1.2690585,-0.1526893,-1.1968181,-0.88234,0.9665643,-0.53660685,0,PV
-0.5630076,1.477774,-1.1407285,0.657116,1.0312965,-0.005242772,-1.2325075,-0.936926,1.0813739,-0.3691481,0,PV
-0.54131377,1.2699554,-1.2338555,0.76904476,1.0760009,0.11399255,-1.2138668,-0.9554227,1.1217157,-0.4062511,0,PV
-0.4984775,1.6720855,-1.0442032,0.44038418,0.9781988,-0.15134215,-1.2068025,-0.883394,1.1259773,-0.4324263,0,PV
0.21288,1.6328824,-0.64584225,0.39518094,1.2426549,0.018454837,-1.6341797,-0.9793974,0.38434008,-0.6269653,0,PV
-0.616243,1.651675,-0.8915847,0.18633027,0.97652483,-0.3036831,-1.2109013,-0.83180994,1.3316581,-0.29196623,0,PV
-0.27024052,1.6862192,-0.8562192,0.24770604,1.2625549,-0.1312618,-1.3557856,-0.898767,0.85864353,-0.5428497,0,PV
-0.53990865,1.2797383,-1.2285804,0.74309176,1.0768656,0.11502488,-1.2253236,-0.9529639,1.127209,-0.39515293,0,PV
-0.6012065,1.6841984,-0.9354169,0.27314356,0.9187435,-0.24296777,-1.2231975,-0.85395026,1.2786819,-0.29802856,0,PV
-0.5257715,1.5576131,-1.1208677,0.5549101,1.007526,-0.073229484,-1.2047137,-0.90737045,1.1255639,-0.41365921,0,PV
-0.55450046,1.4085231,-1.1723716,0.7023258,1.0495063,0.017747616,-1.2175599,-0.94371706,1.1013341,-0.39128792,0,PV
-0.5585646,1.5657355,-1.1050334,0.6083779,1.0056708,-0.06885659,-1.2187791,-0.9228931,1.0720614,-0.37771899,0,PV
-0.6221504,1.6535422,-0.8538499,0.12342386,0.9962191,-0.33265224,-1.1980568,-0.82221454,1.3532952,-0.29755607,0,PV
-0.53674114,1.2800105,-1.233243,0.74397874,1.0744339,0.12185247,-1.222155,-0.9538287,1.1254295,-0.39973664,0,PV
-0.5596445,1.4592533,-1.1535488,0.6327321,1.0370202,0.020440172,-1.2470188,-0.93208534,1.096261,-0.35340956,0,PV
1.7202382,0.10485697,0.5251543,0.8311351,0.14483005,0.6517108,-1.15775,-0.7136312,-1.5772465,-0.5292907,0,PV
-0.5483583,1.3431373,-1.2019932,0.7010934,1.0651227,0.07923218,-1.2371594,-0.94421494,1.1198908,-0.3767499,0,PV
-0.5515053,1.3655195,-1.1929296,0.69123626,1.0597782,0.06809479,-1.2382239,-0.94350266,1.1138046,-0.37227187,0,PV
-0.5595452,1.4478856,-1.1539835,0.6794069,1.0392212,0.0050779833,-1.2264051,-0.9411196,1.0881522,-0.3786913,0,PV
-0.5469236,1.2984475,-1.2148523,0.76111907,1.0742614,0.07701753,-1.2127683,-0.9531305,1.1211679,-0.404338,0,PV
-0.5223023,1.5889156,-1.1069533,0.5302809,0.99693215,-0.09026276,-1.2040937,-0.9020124,1.1224796,-0.41298375,0,PV
-0.55613166,1.4216685,-1.1640861,0.69875646,1.046024,0.013386254,-1.220303,-0.9454857,1.0945207,-0.38834962,0,PV
-0.52691615,1.4771826,-1.135258,0.59825456,1.0387435,-0.044201095,-1.216189,-0.91574836,1.1471566,-0.42302555,0,PV
-0.46067828,1.5842501,-0.96535146,0.28632784,1.1775964,-0.1774339,-1.2417961,-0.8699254,1.147306,-0.480297,0,PV
1.5610868,0.63291746,0.29081598,0.70594615,0.5090544,0.52048475,-1.5881412,-0.84785044,-1.2211785,-0.56314176,0,PV
-0.5326645,1.4571469,-1.1573248,0.62635916,1.040886,-0.024149263,-1.2067995,-0.9231133,1.1375767,-0.4179164,0,PV
-0.5301522,1.566443,-1.1251973,0.5550011,1.0025675,-0.072693214,-1.2038641,-0.90426964,1.1176903,-0.40552506,0,PV
-0.5555436,1.38061,-1.1850611,0.70107484,1.0553929,0.05205612,-1.2319943,-0.94408906,1.1050823,-0.37752777,0,PV
-0.5415406,1.4016287,-1.1851718,0.6763817,1.0523374,0.007877447,-1.2059964,-0.93143725,1.1333783,-0.40745732,0,PV
-0.49886197,1.6002932,-1.0139627,0.39289087,1.2679019,-0.10145926,-1.1797745,-0.8890425,0.9588492,-0.5368335,0,PV
1.6932319,0.12921144,0.49836046,0.8064599,0.15870464,0.6955123,-1.1924771,-0.6732565,-1.6033752,-0.5123636,0,PV
-0.5201502,1.483169,-1.1158266,0.57757646,1.0440035,-0.059366617,-1.2246318,-0.9104375,1.1583225,-0.43265784,0,PV
-0.49201414,1.5101013,-1.0557569,0.495606,1.0648353,-0.1078985,-1.2357819,-0.8986221,1.1898891,-0.4703586,0,PV
-0.54368436,1.2698314,-1.2228943,0.779799,1.0814226,0.085793994,-1.2061076,-0.955753,1.127224,-0.41563195,0,PV
-0.53732854,1.2685915,-1.2416177,0.7754007,1.0713993,0.12841304,-1.2091177,-0.95690274,1.115847,-0.41468513,0,PV
-0.51241356,1.5175096,-1.1028376,0.55510116,1.0361141,-0.07477541,-1.2158688,-0.90984696,1.1519412,-0.44492453,0,PV
-0.5421444,1.2694409,-1.2264818,0.77098095,1.0784565,0.103834055,-1.215861,-0.9568935,1.124146,-0.40547836,0,PV
-0.38539737,1.6373906,-0.9340189,0.36430103,1.2948282,-0.10348243,-1.2629665,-0.8975137,0.86324495,-0.57638425,0,PV
-0.5686318,1.5435327,-1.1116028,0.59877956,1.0134728,-0.030281805,-1.2453,-0.9247629,1.07067,-0.34587473,0,PV
-0.553564,1.4927225,-1.1450468,0.6424731,1.0267441,-0.029276403,-1.2139652,-0.928435,1.0957268,-0.38737908,0,PV
-0.5843731,1.6568727,-1.0364841,0.4629088,0.94273424,-0.115846045,-1.2485378,-0.89424354,1.126221,-0.30925277,0,PV
-0.33224994,1.6679813,-0.89758813,0.28900322,1.2740397,-0.11660401,-1.315899,-0.8912345,0.86964715,-0.5470949,0,PV
-0.558182,1.4016768,-1.1753006,0.70097333,1.0500536,0.033624128,-1.2278391,-0.9438718,1.0978197,-0.37895414,0,PV
-0.5530494,1.3986883,-1.1800982,0.6665339,1.0524284,0.05157019,-1.2426913,-0.93806523,1.110284,-0.36560073,0,PV
1.6253785,0.5138356,0.3621235,0.7072936,0.40537116,0.57512647,-1.4908864,-0.8063411,-1.336496,-0.55540425,0,PV
-0.5610114,1.5909597,-1.0907823,0.59577507,0.9975983,-0.08454435,-1.2205015,-0.9185977,1.0648403,-0.37373522,0,PV
-0.31815696,1.668704,-0.89119065,0.2924835,1.2754464,-0.11186605,-1.3284912,-0.8928315,0.85521054,-0.5493056,0,PV
1.7064594,0.03913088,0.53247154,0.81894267,0.0973997,0.71104366,-1.1091418,-0.6456563,-1.6486877,-0.5019596,0,PV
1.6645886,0.3234974,0.4265508,0.7671423,0.28781563,0.64168763,-1.3543019,-0.7417182,-1.4790803,-0.5361746,0,PV
-0.5597648,1.4689066,-1.1485462,0.6683927,1.0339315,-0.01598795,-1.2190106,-0.9349658,1.0896256,-0.3825806,0,PV
1.1646876,1.1512244,-0.063775085,0.6085172,0.87126803,0.34711778,-1.8105143,-0.9733723,-0.6543437,-0.64081526,0,PV
-0.56217206,1.4528989,-1.1505021,0.68041813,1.037762,-0.00037615703,-1.2267859,-0.93967086,1.0858406,-0.37741145,0,PV
-0.59488374,1.6756335,-0.9570374,0.31170404,0.8996214,-0.2169068,-1.2350062,-0.8584965,1.2722194,-0.29684794,0,PV
1.6740607,0.35258502,0.4401479,0.7748066,0.31473917,0.578349,-1.3833302,-0.78199965,-1.4213173,-0.54802513,0,PV
1.6765941,0.3353943,0.43740082,0.74561596,0.29298905,0.6217874,-1.3674754,-0.7518501,-1.4645929,-0.52585065,0,PV
-0.48689312,1.5906879,-1.0040907,0.36007744,1.2368938,-0.12300494,-1.2031199,-0.88363844,1.0278457,-0.5147579,0,PV
-0.6230412,1.5514652,-0.7017195,-0.12113526,1.1559516,-0.5487192,-0.9501095,-0.7133864,1.5234017,-0.57270694,0,PV
1.5833923,0.59119636,0.31688312,0.6998082,0.46774513,0.5519372,-1.557611,-0.82465404,-1.2689695,-0.5597319,0,PV
1.6927487,-0.12157662,0.577294,0.86186606,-0.007412006,0.75152546,-0.95087135,-0.5822219,-1.730572,-0.49079072,0,PV
1.7093158,-0.1898794,0.60917073,0.8807106,-0.05450014,0.73480463,-0.87336254,-0.59143794,-1.7309,-0.49392435,0,PV
1.7159334,-0.14201254,0.593862,0.8794302,-0.02206075,0.72176594,-0.9190033,-0.6191374,-1.7046571,-0.50413126,0,PV
-0.10431187,1.6505636,-0.792216,0.3947932,1.2909914,-0.058927212,-1.4544822,-0.95538163,0.6399733,-0.61100066,0,PV
-0.54624957,1.3459191,-1.2033365,0.7269037,1.0650837,0.04655022,-1.2065663,-0.94587666,1.123376,-0.4058028,0,PV
-0.5387498,1.2740312,-1.2356433,0.76003087,1.073965,0.12268763,-1.2169374,-0.9550983,1.1208798,-0.40516478,0,PV
-0.36336538,1.6439738,-0.930195,0.35947588,1.2925678,-0.08972245,-1.2836709,-0.8979189,0.8421843,-0.5733279,0,PV
-0.5501028,1.4283532,-1.1669621,0.6360515,1.0457221,0.035949763,-1.2493315,-0.93215805,1.112155,-0.35967657,0,PV
-0.5431528,1.2902775,-1.2217718,0.7337642,1.076713,0.10465712,-1.229784,-0.9499978,1.128141,-0.3888459,0,PV
-0.54103386,1.2675622,-1.2336944,0.77623785,1.0760821,0.11121894,-1.2105945,-0.9565246,1.1210885,-0.41034245,0,PV
-0.55045885,1.3225297,-1.2079674,0.73417854,1.0689433,0.07944518,-1.226357,-0.9484762,1.1164393,-0.38827738,0,PV
0.995571,1.3299993,-0.17867012,0.5060123,0.9802499,0.23747125,-1.8291351,-1.0129282,-0.38404253,-0.6445457,0,PV
-0.55937916,1.537065,-1.1159884,0.6292996,1.0144476,-0.05339368,-1.2193502,-0.92954,1.075562,-0.37872335,0,PV
-0.54674584,1.3130863,-1.2127073,0.723291,1.0716765,0.09250284,-1.232357,-0.9479591,1.1230878,-0.38387522,0,PV
-0.54937893,1.371801,-1.1914567,0.6800349,1.0589873,0.0658659,-1.2403193,-0.94118094,1.1165736,-0.37092635,0,PV
-0.54781574,1.3150265,-1.2090491,0.7541916,1.071023,0.065742835,-1.2106155,-0.9520291,1.1190215,-0.4054963,0,PV
-0.64120466,1.650322,-0.69356984,-0.13108706,1.0602977,-0.42706376,-1.1676247,-0.734665,1.4280748,-0.34347948,0,PV
-0.5429334,1.269627,-1.2286363,0.7729652,1.0799626,0.09649935,-1.2097851,-0.95541203,1.1258861,-0.40817323,0,PV
-0.6232988,1.6559417,-0.840091,0.10371576,1.0000327,-0.3392515,-1.193439,-0.8210855,1.3594252,-0.3019493,0,PV
1.444945,0.8181996,0.18880035,0.70400995,0.65353715,0.42380634,-1.6928006,-0.9146815,-1.0139463,-0.61186755,0,PV
-0.4008842,1.6345817,-0.94143176,0.37484157,1.2955341,-0.11173187,-1.2321306,-0.9119522,0.8735553,-0.5803791,0,PV
0.41496512,1.5623811,-0.5421656,0.48241773,1.207686,0.082608104,-1.7112559,-1.0070227,0.16287467,-0.65249413,0,PV
0.029599853,1.6586596,-0.7368516,0.3661246,1.2713636,-0.026096834,-1.5445344,-0.9538689,0.54068846,-0.6050883,0,PV
0.17080675,1.658707,-0.6619151,0.34434623,1.233689,-0.0037440623,-1.6197281,-0.9708865,0.4550308,-0.6063129,0,PV
-0.5505115,1.3332059,-1.203104,0.7342172,1.0668406,0.06874344,-1.2226106,-0.9492804,1.1139706,-0.39147148,0,PV
1.6963087,0.08959841,0.5159233,0.8134351,0.13018759,0.7044059,-1.1544511,-0.6584839,-1.6270077,-0.50990796,0,PV
1.7276213,0.11205186,0.5311958,0.81768346,0.14537853,0.6449897,-1.1620944,-0.7155064,-1.5725051,-0.52883047,0,PV
1.7022233,-0.23165998,0.6163524,0.8923883,-0.08175621,0.7452083,-0.8285661,-0.5767052,-1.746524,-0.49096447,0,PV
1.0958872,1.2671168,-0.107875146,0.51313055,0.92595565,0.2662309,-1.8249822,-1.0054818,-0.49343532,-0.6365545,0,PV
-0.5413553,1.2660184,-1.2334766,0.78099406,1.0762458,0.10944381,-1.2084857,-0.95720315,1.1204776,-0.41265905,0,PV
-0.5293273,1.4867191,-1.1397506,0.5974621,1.0330569,-0.044015937,-1.21239,-0.91563916,1.1410617,-0.41717675,0,PV
-0.53991807,1.2754607,-1.2325549,0.75552756,1.0753816,0.11887286,-1.2198799,-0.95444083,1.122916,-0.4013646,0,PV
-0.53511244,1.2698964,-1.2453629,0.77335334,1.0694429,0.13497256,-1.2074715,-0.9573516,1.1143987,-0.4167655,0,PV
-0.5481463,1.3333018,-1.2038286,0.74166185,1.0671296,0.054205198,-1.2092171,-0.9493529,1.1194621,-0.40521625,0,PV
-0.547518,1.3742806,-1.1927227,0.7088508,1.0585122,0.030203313,-1.2071276,-0.9423927,1.1212558,-0.40334126,0,PV
-0.5304708,1.4974562,-1.144206,0.5983362,1.0283115,-0.04162332,-1.2062961,-0.9165375,1.1317987,-0.4167686,0,PV
-0.544756,1.2761122,-1.2240728,0.77418303,1.0792122,0.08684682,-1.2075088,-0.9548015,1.1253898,-0.41060612,0,PV
-0.5367384,1.639075,-1.0684627,0.51102674,0.95989156,-0.1277137,-1.205261,-0.8993866,1.1249195,-0.39735022,0,PV
1.593481,0.5616283,0.3260213,0.71351475,0.4459084,0.56710756,-1.5281732,-0.8172434,-1.3001692,-0.5620613,0,PV
-0.5403031,1.3100132,-1.216219,0.7102801,1.0731181,0.09837159,-1.2340242,-0.9480747,1.130534,-0.38369742,0,PV
-0.5453877,1.349041,-1.2010554,0.72694784,1.064908,0.04261259,-1.2037888,-0.94686294,1.1234572,-0.409872,0,PV
-0.55428684,1.4221842,-1.1705884,0.64912516,1.0467309,0.040294945,-1.2456613,-0.9350215,1.1071436,-0.35992074,0,PV
-0.5507285,1.3745018,-1.1886992,0.71779346,1.0573316,0.03310557,-1.212195,-0.94545513,1.1127247,-0.39837915,0,PV
-0.5358881,1.2869397,-1.2253894,0.72154397,1.0777934,0.11112207,-1.2310177,-0.9509714,1.1353339,-0.389466,0,PV
-0.5633089,1.5719708,-1.101404,0.54678994,1.0062841,-0.04070173,-1.2584642,-0.91169876,1.0783597,-0.32782644,0,PV
-0.48020554,1.6170127,-0.9807731,0.30996037,1.2371079,-0.14095587,-1.2103205,-0.87482613,1.0294237,-0.50642574,0,PV
-0.56132495,1.4680686,-1.1483128,0.62921363,1.0349056,0.015147442,-1.2478564,-0.9314156,1.0933697,-0.3517952,0,PV
-0.6443265,1.6169276,-0.635151,-0.25933942,1.0671846,-0.46855202,-1.1084852,-0.6857917,1.5121297,-0.39459604,0,PV
-0.5755312,1.6437722,-1.0513803,0.48404488,0.9640189,-0.09688518,-1.2528082,-0.8994546,1.1000338,-0.31581038,0,PV
0.9135957,1.38535,-0.2343264,0.4887971,1.0164496,0.21055384,-1.827692,-1.0163237,-0.29069597,-0.64570814,0,PV
1.7137973,0.16176459,0.50890046,0.8118602,0.18265387,0.63813406,-1.2152869,-0.72495973,-1.5477852,-0.5290834,0,PV
-0.568497,1.6211809,-1.06619,0.4962436,0.976676,-0.082141474,-1.2596562,-0.89969134,1.0991769,-0.31710142,0,PV
-0.53456867,1.2660499,-1.2556856,0.7846927,1.0670307,0.14137208,-1.1956742,-0.95743144,1.1102017,-0.42598662,0,PV
1.5379168,0.6989496,0.26297152,0.67740506,0.5338614,0.5186279,-1.6122369,-0.8600591,-1.1795263,-0.57790637,0,PV
-0.5386485,1.265928,-1.2428296,0.7821271,1.0715493,0.12642005,-1.2055489,-0.95694214,1.1151601,-0.4172147,0,PV
-0.48464426,1.4795249,-1.0502849,0.4898694,1.0862412,-0.10534214,-1.2418102,-0.90027916,1.2075721,-0.48084715,0,PV
-0.5543811,1.3898021,-1.1791971,0.71168494,1.0543166,0.030715,-1.2201488,-0.94568723,1.1029012,-0.39000565,0,PV
-0.5491903,1.3310535,-1.2036437,0.74298614,1.0679713,0.059493512,-1.2137803,-0.95041686,1.115805,-0.40027833,0,PV
1.2335807,1.093447,-0.0070990385,0.6104345,0.837222,0.34922832,-1.7978125,-0.9684124,-0.72562754,-0.6249666,0,PV
-0.26991463,1.6630043,-0.87366974,0.32360026,1.285143,-0.090560794,-1.3665006,-0.90084654,0.79623663,-0.566491,0,PV
-0.16288637,1.6756173,-0.81850225,0.30971286,1.2759683,-0.07925798,-1.4361535,-0.91840833,0.72798264,-0.57407296,0,PV
-0.5455756,1.2898086,-1.2170027,0.7643848,1.0749818,0.0865889,-1.2161353,-0.9552651,1.1209619,-0.40274724,0,PV
-0.36760864,1.6632632,-0.9114823,0.29201454,1.278354,-0.12685773,-1.2852114,-0.8869512,0.8913638,-0.5468869,0,PV
0.77282447,1.4006217,-0.31285474,0.57616603,1.0929773,0.17129867,-1.8002515,-1.0237007,-0.20009542,-0.67698354,0,PV
-0.53699404,1.2675047,-1.233002,0.780164,1.0747765,0.112411544,-1.2084105,-0.9588271,1.1199751,-0.4175985,0,PV
0.82830054,1.3918661,-0.29098928,0.545876,1.0688643,0.18931864,-1.8103986,-1.0221716,-0.24094696,-0.65971696,0,PV
1.6269426,0.42934644,0.39295685,0.7826872,0.36188155,0.5868072,-1.437886,-0.7771933,-1.3847533,-0.58079016,1,SST
-0.52547264,1.334665,-1.1931983,0.76587814,1.0579044,0.04534705,-1.212007,-0.9469729,1.117402,-0.44354534,1,SST
-0.5778316,1.655639,-0.8884834,0.23875679,0.9366231,-0.2998263,-1.1975045,-0.84408945,1.3508872,-0.37417108,1,SST
-0.59840053,1.5656838,-0.60907865,-0.3044497,1.1442816,-0.51881593,-1.0088468,-0.70168066,1.5419111,-0.5106044,1,SST
-0.5395399,1.6430951,-0.7103776,-0.20915988,1.1038675,-0.50601625,-0.8549548,-0.7481504,1.4965012,-0.6752648,1,SST
-0.5998593,1.5764223,-0.60078657,-0.30252028,1.1306299,-0.5185989,-1.0156448,-0.703028,1.5403148,-0.5069292,1,SST
-0.40264714,1.6530101,-0.8974457,0.32340842,1.2603223,-0.17562048,-1.2574027,-0.8750316,0.94743335,-0.5760241,1,SST
-0.38439366,1.64706,-0.89872,0.34830427,1.267794,-0.1478396,-1.2727174,-0.8839556,0.9130443,-0.5885796,1,SST
-0.59263235,1.6603088,-0.66912085,-0.11650396,1.0125401,-0.43122232,-1.1590092,-0.7393035,1.4646382,-0.42969504,1,SST
-0.6075986,1.628488,-0.7032562,-0.17550711,1.1160414,-0.519597,-0.86334056,-0.72767025,1.498545,-0.646105,1,SST
-0.57232475,1.6549447,-0.89469016,0.25196707,0.922414,-0.29910716,-1.2019079,-0.84345,1.3545088,-0.3723547,1,SST
-0.5530621,1.6662306,-0.965942,0.3955597,0.8490562,-0.20512292,-1.2287391,-0.8703482,1.2873883,-0.37501967,1,SST
-0.59428895,1.5608989,-0.6224798,-0.30109185,1.1518844,-0.52086854,-0.99543715,-0.69908834,1.5431526,-0.5226818,1,SST
-0.3542607,1.6324246,-0.7464372,-0.14076035,1.0542669,-0.48358846,-0.8770586,-0.8273271,1.5022632,-0.7595222,1,SST
-0.61611176,1.6119001,-0.7105119,-0.13153553,1.1195489,-0.52841425,-0.88498336,-0.72527295,1.5012844,-0.6359037,1,SST
-0.59357655,1.561189,-0.61949587,-0.30416074,1.1517869,-0.52250177,-0.9959931,-0.6988269,1.5433282,-0.5217491,1,SST
-0.4469308,1.651365,-0.72118425,-0.2430385,1.0961016,-0.49957708,-0.8520053,-0.7716417,1.4916579,-0.7047471,1,SST
-0.5838265,1.6475954,-0.6766075,-0.08834494,0.9986542,-0.4297112,-1.1686485,-0.75051844,1.4784011,-0.42699367,1,SST
-0.5312165,1.4740512,-1.1311134,0.6959226,1.0231636,-0.02508677,-1.2214342,-0.9385958,1.0843997,-0.43008962,1,SST
-0.51341367,1.3585467,-1.1763549,0.7133262,1.0546421,0.058235615,-1.236132,-0.94683367,1.1254243,-0.43744072,1,SST
-0.6108026,1.6292893,-0.7054339,-0.16979195,1.1143191,-0.5121555,-0.8653493,-0.7290766,1.4971322,-0.6481304,1,SST
-0.5980511,1.5733554,-0.59661484,-0.31049058,1.118116,-0.512496,-1.0264273,-0.69546336,1.5524446,-0.504373,1,SST
-0.346291,1.6317781,-0.7360501,-0.15481831,1.0562847,-0.47135106,-0.8811347,-0.83338594,1.5016611,-0.7666928,1,SST
-0.63314104,1.5387529,-0.6894983,-0.05135469,1.142523,-0.5545899,-0.98517287,-0.7129373,1.5250028,-0.5795848,1,SST
