0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.166571301,0.166328703,0.1660644,0.165208027,0.16596824,0.166608391,0.165055545,0.163703811,0.163394176,0.160838794,0.160609933,0.158488645,0.158222694,0.158277093,0.158166921,0.152190443,0.141341952,0.114090772,0.055193077,0.000555543,-0.001941593,0.038577462,0.099668702,0.161139912,0.208713536,0.237262601,0.250118362,0.252607256,0.248317424,0.242542606,0.235253133,0.226656983,0.219581259,0.214523795,0.208265705,0.203430783,0.19894918,0.194621433,0.191044283,0.188416643,0.184096314,0.183769645,0.182539622,0.181497798,0.180803797,0.180460644,0.179900443,0.180441137,0.17957872,0.176516437,0.177748658,0.177412099,0.176864811,0.177059054,0.176759035,0.176087564,0.176302138,0.176329887,0.175357023,0.173649497,0.174659177,0.174528949,0.175309493,0.174865783,0.174392676,0.175006451,0.17365197,0.174334431,0.174488012,0.175342737,0.174092382,0.173528061,0.173717908,0.17552022,0.174868805,0.1745545,0.173192875,0.172922253,0.173430253,0.172366449,0.172568934
0.166571301,0.165207203,0.164580515,0.162648524,0.162087225,0.161955623,0.161463559,0.160729721,0.159647784,0.159137038,0.158057024,0.156929755,0.154198263,0.149101785,0.14232663,0.133420845,0.120762898,0.100965213,0.069206054,0.035871246,0.035794868,0.063509264,0.091112115,0.111834585,0.127020713,0.140510855,0.150952727,0.160361016,0.167709285,0.174023972,0.179421017,0.185514536,0.193130679,0.197333143,0.204925658,0.210217203,0.21360533,0.217406396,0.2204989,0.222570734,0.223020488,0.223731797,0.221897065,0.218536687,0.216165657,0.21237778,0.209533643,0.205360027,0.202872781,0.199753627,0.196862509,0.194052166,0.192149023,0.187678135,0.18593187,0.183603151,0.182582757,0.180632633,0.178509971,0.178939393,0.177348358,0.177360447,0.177873117,0.175527913,0.176012285,0.176745298,0.174975955,0.174949854,0.174923754,0.17392946,0.17516855,0.173370908,0.173576416,0.174017927,0.174053369,0.174413282,0.174359982,0.173515148,0.174158046,0.173243702,0.173600593
0.166571301,0.166600149,0.166170726,0.165126978,0.166715541,0.1653704,0.165028071,0.164464024,0.164421164,0.165780042,0.167318326,0.170905367,0.176350218,0.181420045,0.183202576,0.170546004,0.1314394,0.069192317,0.010508922,-0.025632658,-0.031195923,-0.016464493,0.011103191,0.042718659,0.075264131,0.105536657,0.131221529,0.156583029,0.176024098,0.193732915,0.207771169,0.220852768,0.231708128,0.238492899,0.244819949,0.250054896,0.251986887,0.254352422,0.256399255,0.257119081,0.258936229,0.259411534,0.258008973,0.257125125,0.255480241,0.252023703,0.248941639,0.245049634,0.241824429,0.238241509,0.234499513,0.231930394,0.226710008,0.221972345,0.218577074,0.215781842,0.214041896,0.212039571,0.208941573,0.20583121,0.19973357,0.197729048,0.195260484,0.192184465,0.190953892,0.187029467,0.185305182,0.183436107,0.182690181,0.181970905,0.179657571,0.179799063,0.180366132,0.176672217,0.176473578,0.174147606,0.173474486,0.173452232,0.173415142,0.172748066,0.172386505
0.166571301,0.16631579,0.166268259,0.166117975,0.164656893,0.163424123,0.163000744,0.163083442,0.162106732,0.162503735,0.162496042,0.162797435,0.160109077,0.149746881,0.132877404,0.111207622,0.088362215,0.071875729,0.06397825,0.061498422,0.067479297,0.076386455,0.087538537,0.10064294,0.113903397,0.127816643,0.141564219,0.154054297,0.165928128,0.176643369,0.187429768,0.19721418,0.205024566,0.212400583,0.217383867,0.220853592,0.223096317,0.22585858,0.228936523,0.230053077,0.229787951,0.229894551,0.229449193,0.228579907,0.227864477,0.224823899,0.221831127,0.219674946,0.216537384,0.213108595,0.209362478,0.206388938,0.204126157,0.201162507,0.19964318,0.197648823,0.196678706,0.194389,0.192435855,0.189051299,0.187264647,0.185421673,0.18369519,0.182775901,0.180145514,0.178778944,0.178697895,0.179008629,0.177201371,0.175518022,0.175213058,0.175306745,0.17398853,0.17443636,0.173750328,0.173436572,0.173428879,0.173526138,0.172571132,0.171279567,0.1705493
0.166571301,0.165681958,0.164336269,0.164169225,0.163237023,0.16416373,0.166171825,0.167174086,0.168421143,0.170527321,0.175608687,0.177341215,0.173983584,0.170866354,0.163727164,0.154182053,0.132479302,0.100993237,0.064991227,0.035535236,0.022600074,0.026564337,0.042331546,0.061953671,0.083497346,0.102845278,0.119766407,0.135312723,0.149611433,0.160077207,0.168914856,0.177713217,0.184338637,0.191220667,0.194051342,0.20024624,0.202710957,0.204589923,0.206340583,0.209937515,0.211969237,0.211913464,0.212742088,0.213739679,0.213129201,0.213292398,0.215370827,0.213576757,0.213166016,0.212382725,0.210436997,0.208117894,0.207074696,0.206733465,0.204537172,0.204123684,0.2018109,0.198208199,0.196352312,0.1929216,0.18993075,0.188783425,0.188535607,0.189294996,0.187770723,0.185573056,0.1852332,0.184389465,0.183997956,0.181033482,0.180029573,0.17976582,0.179691089,0.177741515,0.175774632,0.177171699,0.176041682,0.176785411,0.175678472,0.17451109,0.172788179
0.166571301,0.165936096,0.165622614,0.165731137,0.1664114,0.165733335,0.16321944,0.163987071,0.166063851,0.166916927,0.167079575,0.16724442,0.165463538,0.163180151,0.157487757,0.140956488,0.112090645,0.07499296,0.04001574,0.024355955,0.02661956,0.040105031,0.058256733,0.078501425,0.097751822,0.116702476,0.134201114,0.149579838,0.163542812,0.176434289,0.187260251,0.197036421,0.204008292,0.21109061,0.215573037,0.220736277,0.223538103,0.228080699,0.231655377,0.232034522,0.23503224,0.235161643,0.234933332,0.233390102,0.23347225,0.232752974,0.23088335,0.229327482,0.227582316,0.227019918,0.224726915,0.222590791,0.220456314,0.217594045,0.214852662,0.20989438,0.20777007,0.206699947,0.204390185,0.202735959,0.200221514,0.196505618,0.194779135,0.191420131,0.189237849,0.187234975,0.18597995,0.184854055,0.182805848,0.182191523,0.18166594,0.1812552,0.180568892,0.180457347,0.179570477,0.178535247,0.177748384,0.177159061,0.174534993,0.173306069,0.172201878
0.166571301,0.154423826,0.145874657,0.137671115,0.13382142,0.13265184,0.133925547,0.138593975,0.146130443,0.157378135,0.172315896,0.186903635,0.200829794,0.215231807,0.230081101,0.241883224,0.251517352,0.261499854,0.265199814,0.266707877,0.266292466,0.264181068,0.259810186,0.250923633,0.243618224,0.234848711,0.225477238,0.215566169,0.205219633,0.195557481,0.183617163,0.17404183,0.164812673,0.159019448,0.155620056,0.155174973,0.154550757,0.158704043,0.167581804,0.178374522,0.192358652,0.208633861,0.224677736,0.240446594,0.254245547,0.265198165,0.274833667,0.282147868,0.286570401,0.289085396,0.289233757,0.28647589,0.281454142,0.275093574,0.266011679,0.258168324,0.250516464,0.243333041,0.237445854,0.2321109,0.227173774,0.227926019,0.228394181,0.227623802,0.226557526,0.225004955,0.225270906,0.226095683,0.225715439,0.224785435,0.223438097,0.22361091,0.222578427,0.222509467,0.222307806,0.220310151,0.219223544,0.220186242,0.218451517,0.216260993,0.216441499
0.166571301,0.165794328,0.166405356,0.163189767,0.164867896,0.166693286,0.164555239,0.164672554,0.162870516,0.162823535,0.161652032,0.164403306,0.161914412,0.157744916,0.152432491,0.145186702,0.140732298,0.132586451,0.114661412,0.093406217,0.080189169,0.083620431,0.104142613,0.132561999,0.161712476,0.184277644,0.202822228,0.213799848,0.217723449,0.219805998,0.220420598,0.217778947,0.213609176,0.212081058,0.209058063,0.206504055,0.204109672,0.201858156,0.199323654,0.196757008,0.194577474,0.192591359,0.190606343,0.188558685,0.188927115,0.187025896,0.185778014,0.183655627,0.182490443,0.183343794,0.183492979,0.182853928,0.18176732,0.182466815,0.18191211,0.181341194,0.179499594,0.178251987,0.177915427,0.176639522,0.175988107,0.177484631,0.177773111,0.176856019,0.178445131,0.179294361,0.177920922,0.177853061,0.177810476,0.176421926,0.17676975,0.177867622,0.177099991,0.177737669,0.177348908,0.177124993,0.176751892,0.174541587,0.173460474,0.173906931,0.17267471
0.166571301,0.167609279,0.16638997,0.167518888,0.167676316,0.16744251,0.165416557,0.165325892,0.163979927,0.163555175,0.166364694,0.16541381,0.165323969,0.16346973,0.162019363,0.156167344,0.132980432,0.090421412,0.051205461,0.030474475,0.029589529,0.044259966,0.067851573,0.095900057,0.123466642,0.149215254,0.170049818,0.186621749,0.20015063,0.210317209,0.219301296,0.223226545,0.225956114,0.227189434,0.227618582,0.225761321,0.226078649,0.224803294,0.222804815,0.220505219,0.218849894,0.214868322,0.212129412,0.205753183,0.203171426,0.200307783,0.197105931,0.194839304,0.191340455,0.189176032,0.186509929,0.186499763,0.1850722,0.184451556,0.181911285,0.180945565,0.179593281,0.177893448,0.176042506,0.174512739,0.17611284,0.174862212,0.172949453,0.171475458,0.17114247,0.169598691,0.169965747,0.167764783,0.167700493,0.168148324,0.169360489,0.168384603,0.16749526,0.168567581,0.169372028,0.169540995,0.171237806,0.170043224,0.169768756,0.170109163,0.167289478
0.166571301,0.167336184,0.16640151,0.164087352,0.16437226,0.162893595,0.160555259,0.159063681,0.156920413,0.15498073,0.153843844,0.150249386,0.148425369,0.14931526,0.149048485,0.147744556,0.148560267,0.148592412,0.148003364,0.147991825,0.146857961,0.146158741,0.146408482,0.146559041,0.147071162,0.147944294,0.151417317,0.152016805,0.155037327,0.156759414,0.158488095,0.158486172,0.158016087,0.15991401,0.161946282,0.162908156,0.162888924,0.164549469,0.165628933,0.166122646,0.167103752,0.166694111,0.16850439,0.169653364,0.170006684,0.169937723,0.170174551,0.170939435,0.169884423,0.171753772,0.170897674,0.171592499,0.17079492,0.169980034,0.169888269,0.169888819,0.169064041,0.17026659,0.170726235,0.169251691,0.168730504,0.168231296,0.167541967,0.167322997,0.167756541,0.167584277,0.168708249,0.16775764,0.166858682,0.166574872,0.165982527,0.16630013,0.16724442,0.166418269,0.165353091,0.164864599,0.164641233,0.165971812,0.166544101,0.166264413,0.16584598
0.166571301,0.166702628,0.167615872,0.166240785,0.164325004,0.164842345,0.164899217,0.163784585,0.164485179,0.164411548,0.164973672,0.164803881,0.166530364,0.166162758,0.166071269,0.159233198,0.142703577,0.119892788,0.096195405,0.079058053,0.072704628,0.077066718,0.090090897,0.105622102,0.121277492,0.136107279,0.149594674,0.159821147,0.168239264,0.177587934,0.186569823,0.192733401,0.197380124,0.201821066,0.205433108,0.206465866,0.210360893,0.211088412,0.212455257,0.214016895,0.214508959,0.214250701,0.215231257,0.212681096,0.21171043,0.212708295,0.208882778,0.205999628,0.20454514,0.202447754,0.201442195,0.200899579,0.198953851,0.199318709,0.197446063,0.194797818,0.19339608,0.190820642,0.189606279,0.188312516,0.187212446,0.185828017,0.185116983,0.1830174,0.182486597,0.180819183,0.182140421,0.180774675,0.180409816,0.179907312,0.180061992,0.178969615,0.179470746,0.178100879,0.176659853,0.175059202,0.175078434,0.175469942,0.174495155,0.173505807,0.172975004
0.166571301,0.165404743,0.166742191,0.167081498,0.166809777,0.168743691,0.168228549,0.168071671,0.167475479,0.166627898,0.16669466,0.166245731,0.164667883,0.166475965,0.167641424,0.163583748,0.140614708,0.079246252,-0.002795219,-0.059844445,-0.052652779,0.01646397,0.109966059,0.195810794,0.257608123,0.294536017,0.310473841,0.311451651,0.304798206,0.29426512,0.282224246,0.266618585,0.254730468,0.243593223,0.233346693,0.22241523,0.216724484,0.207518955,0.20496632,0.200593515,0.197281492,0.195246472,0.19362027,0.190405781,0.187956175,0.18918345,0.188751555,0.186943198,0.187044303,0.186105782,0.1864874,0.187543786,0.187508344,0.185702735,0.183982021,0.183348464,0.183016026,0.181821719,0.182158554,0.183025367,0.182902832,0.182241526,0.180740881,0.180582355,0.179942479,0.17794977,0.178170663,0.175851011,0.177123619,0.176067508,0.178410239,0.17760799,0.177902789,0.175951017,0.175709793,0.173733019,0.17404183,0.172288697,0.171880429,0.173348104,0.17190021
0.166571301,0.166829657,0.164763352,0.165512203,0.163203927,0.160225454,0.161168209,0.162589989,0.16352182,0.165474515,0.164526297,0.163879041,0.163916183,0.167768043,0.169310535,0.150263163,0.090574079,0.008504116,-0.055442661,-0.082941511,-0.076349325,-0.045232391,-0.004189216,0.043851978,0.087064146,0.125664132,0.15717215,0.183238297,0.198723845,0.213580708,0.225319268,0.232824714,0.242895701,0.24811472,0.250227999,0.257835587,0.261341697,0.265076122,0.263964042,0.263476825,0.263692577,0.26401047,0.262235294,0.26134552,0.25731942,0.256791237,0.255375465,0.25204141,0.249614061,0.247091672,0.245230741,0.242370248,0.24159354,0.235645333,0.231983007,0.230022666,0.224647431,0.220584735,0.217820375,0.213310881,0.210521942,0.206081269,0.203327834,0.201247873,0.200234657,0.197081943,0.198680695,0.194394053,0.193894272,0.195483738,0.194418632,0.194870893,0.193371551,0.193412517,0.194130781,0.191239701,0.18958469,0.189435029,0.190552571,0.187663129,0.18533519
0.166571301,0.165547609,0.168580769,0.167573013,0.169784966,0.168929417,0.168160138,0.167542791,0.167126281,0.165464088,0.166032255,0.166805107,0.16704688,0.165438262,0.151262637,0.109908089,0.043479147,-0.016580435,-0.047349146,-0.042401579,-0.014647895,0.021778319,0.055676624,0.08402705,0.107868948,0.12993381,0.14798578,0.163569462,0.177637937,0.188951018,0.197249347,0.204698996,0.209694368,0.215727443,0.219240028,0.220313448,0.223324354,0.223770536,0.223668331,0.22442827,0.224159022,0.222750691,0.222838608,0.222029766,0.2206849,0.221697602,0.22036977,0.217328094,0.218862532,0.218064404,0.218847146,0.216778334,0.215853,0.215105425,0.212264036,0.211645041,0.210451833,0.208415715,0.206746653,0.205188038,0.204508874,0.20230736,0.199870392,0.198455193,0.197629316,0.195129982,0.191059943,0.190227473,0.18848423,0.187084691,0.187037435,0.186222548,0.185993138,0.186659389,0.18499225,0.18320395,0.181818697,0.181754957,0.179426512,0.179850715,0.176953553
