,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,0.22860083330785863,0.23636435793516797,0.23824570944059786,0.24046385933411485,0.24790774727464093,0.2570131024226421,0.26352489546110514,0.26849428059488867,0.2731193590962644,0.28000334653175374,0.28526555319403357,0.28291547272174355,0.2699583882373695,0.24223151456840708,0.20515258629520128,0.1516917415211807,0.08071201753496826,-0.05866673960389723,-0.29739351298416794,-0.4992784040904914,-0.5370287839272095,-0.42917821729609906,-0.253716983165981,-0.042049922316486854,0.1614942907846486,0.32785446019209274,0.45074618540965794,0.5351002377431935,0.5865467278266794,0.6070603239163859,0.6058783117390854,0.5912897930245189,0.5670199295619422,0.5392855476486587,0.5063200646567096,0.4794855994555445,0.4476399174736685,0.420878389503045,0.4009053870044086,0.3799992169973776,0.36236449630138523,0.3478982547086076,0.3327037134167494,0.31606437139637755,0.3050948264442508,0.29295828580346495,0.2813677017854064,0.27331028302326943,0.26677811046450794,0.25763843191389935,0.25181846995924584,0.2445740867963766,0.23853424054376804,0.23349835381743245,0.2301217890859084,0.23186370176824478,0.23078895022409385,0.2275110652750667,0.2311514911641368,0.22907385270004466,0.2213210541360502,0.2183896210320937,0.21577460679592608,0.21174267959586301,0.21216099606514338,0.21226611148562902,0.21420860155195376,0.21503879885252553,0.21394152257541332,0.21160216816643818,0.2096146286341911,0.20738682528369057,0.2052963155436207,0.20636034102445655,0.20903542121518748,0.2124516723809764,0.21498731374861402,0.21293327262381467,0.21017452913922763,0.20510753682927874,0.2021707406936648
1,0.22860083330785863,0.21807641998329896,0.20669392159354927,0.19753708134163683,0.18959228624430602,0.18143082466801452,0.16995929995275105,0.16100840011648443,0.15720601067135975,0.1550597254020527,0.15188159284185376,0.14569694473449446,0.14326105575568548,0.14003572851690138,0.12485298589468963,0.10497759057221923,0.08200558077074205,0.06199396444417227,0.037673688484015644,0.02245233203386987,0.016204400152953102,0.02537303907451194,0.04366848527070122,0.07169461610614913,0.11271000961591504,0.15925254355183882,0.2034535778661244,0.244585885466023,0.2887493785587061,0.3246377138039602,0.35985030706037713,0.4019962276435318,0.4387662452932688,0.47303816279697086,0.5060368965851965,0.5369247411130535,0.562775626308244,0.5776784186779373,0.5914710634945402,0.5976986158551592,0.6081490193428458,0.6148646075842914,0.6233070920194332,0.631308735252333,0.638763349256174,0.6428574876234634,0.641174568289359,0.6429990716592198,0.6440201928867957,0.6455829803117739,0.6481754698149804,0.6429454413426456,0.633353122920149,0.6273679795904465,0.6157484352014373,0.6114172508348896,0.6067278159536242,0.5966485342566321,0.577906883826544,0.5601606120720766,0.5394689633313434,0.5264711198063727,0.5122901914977709,0.5004614888741221,0.48864243970745713,0.4763600246055886,0.46760755694064726,0.4610871830515324,0.45794766431926726,0.4510111191735351,0.4397723500322044,0.4278363867754069,0.42194134237754954,0.41707170963259443,0.40611503595644516,0.39569144762704567,0.3830582902547812,0.37309914046691595,0.3674679572266044,0.365229427812789,0.36833784096144084
2,0.22860083330785863,0.229483588318673,0.2292100737041438,0.22837236815925155,0.22787789664043578,0.2288292984564655,0.22416131570183007,0.2238931641189581,0.22265001338076362,0.22178227485859003,0.22351775190293743,0.22091453633641622,0.22055092279004196,0.222929963633282,0.22966056836336857,0.24316897250212754,0.22261568997815595,0.11578517196829097,-0.138812957299006,-0.3770913812327146,-0.3839013588313309,-0.18441374287588375,0.09558906735270511,0.34655964200691036,0.5159681586084437,0.5948851694476667,0.6094093317823448,0.5878242019674818,0.5492178822782372,0.5128940688623991,0.47857173886111704,0.44587548005837063,0.41414456695396407,0.3893920306422174,0.36629238068729375,0.3457412433759852,0.32710685357904556,0.31276396171438936,0.29828377623930247,0.2885584546317015,0.28289831102043994,0.2753739776050521,0.26689716976730327,0.2604497331087292,0.25328901323971587,0.24873258154355526,0.24619264975059196,0.24132301700563663,0.23730181586888843,0.23691245977055853,0.2365037967582615,0.2342416700051535,0.23270998816378885,0.2333267368043943,0.23608011725732392,0.23756782223909756,0.24056575693560633,0.24086930452741728,0.2383894386890173,0.2429018935255871,0.2430606392626471,0.2405614665102802,0.2413884459918576,0.2406086611888658,0.2366743411649681,0.234787626627881,0.2357422462629053,0.23843234294227678,0.24131979918664226,0.2421135278719433,0.2413208717929738,0.2444432288239351,0.24214785127455096,0.24086394149575985,0.24201592069577793,0.2443445490414382,0.24477895460569066,0.24671286382136337,0.24760956271448742,0.24634281463700014,0.24444537403659794
3,0.22860083330785863,0.22985256489670491,0.23224984004758054,0.23335140675001842,0.23205248048258675,0.23310899771910232,0.23248903125950227,0.23167277784123996,0.23082863665835895,0.22719464640727782,0.225759499135747,0.2226886272086972,0.21534449165699932,0.2030738752247776,0.17951836757897177,0.1388011586293587,0.0797166388593471,0.022275351989174963,-0.015337734237112266,-0.03588779894208882,-0.03588779894208893,-0.01803104873547745,0.026863961875280618,0.08667785395070404,0.15595427908251347,0.2184893734209219,0.2707810772936208,0.31339679944996734,0.3477802680121438,0.37670095252805247,0.39396669664601314,0.4081583510179303,0.42026164086243956,0.42115726714923163,0.4195944797242537,0.4142057055148587,0.4065998540182776,0.39723063771273126,0.38608518532224045,0.37738098494221584,0.368321751866469,0.35830897176202936,0.34979998573433546,0.341552715651525,0.33399942186518694,0.3263721182419763,0.31800471625003923,0.31251082662015817,0.3070319534789179,0.3013289056143966,0.2944685155182001,0.29034434417362887,0.2889982232276116,0.28740003979369466,0.28439781467186,0.2793276045429165,0.2787773574948631,0.2763436137287172,0.2764787621264846,0.27474221247580566,0.2711897403059178,0.2667802556771708,0.2650758842164367,0.26275690932775975,0.2643561653680082,0.2622484939266345,0.2617046825165701,0.2610246501024067,0.26123595354970996,0.2583131012964053,0.25485716369635125,0.25887085658877895,0.26232143115717577,0.26030814907297284,0.25856945420963084,0.2572158250192933,0.2568114524323222,0.2566784492472176,0.25478100864681563,0.25327614196373793,0.25527333495296856
4,0.22860083330785863,0.23108498957158452,0.2323957145086628,0.23263490572058454,0.2326295426889271,0.23296419586435135,0.2315955501853728,0.23266815651686068,0.23197847064571397,0.22859654288253273,0.22865017319910708,0.2279583421152973,0.2273673360266475,0.22632690788510423,0.22729976182776368,0.2196456430462661,0.18724006055935316,0.1113220570229696,0.009673300200523816,-0.05893703639943204,-0.0562952070049777,-0.005179079671589482,0.05597878813718804,0.11225200671236979,0.17204015623583802,0.23539472181150312,0.29457041311969134,0.348754194561135,0.38382305856913224,0.40119713592657313,0.407224110903204,0.4041789815281096,0.39334029454842434,0.38250053496240777,0.3687979890776496,0.35396598872583507,0.339661710689112,0.3268333389645164,0.31464316800715597,0.3047537376308376,0.2963605930869446,0.28528486010800025,0.2769153129034001,0.269733140907757,0.26878602951705344,0.2680373502976747,0.262779434060721,0.26031565731729334,0.2562386806513077,0.25167903113615253,0.24926781210296767,0.24267128316431696,0.24274207518219515,0.24095404042760493,0.2417456239002429,0.24216715818851786,0.23828861369385734,0.23705726162530927,0.2410559380290962,0.23780057781303054,0.23772549536982623,0.23991683010505604,0.23875197962906025,0.23891823361044096,0.23642549649606304,0.2345430723843016,0.23826501635456454,0.23776625441042287,0.2359417510405617,0.23561138829046357,0.23469109205804695,0.23761072649235704,0.23610049677762213,0.23262632486993273,0.23243540094292792,0.23444546520813625,0.2354183191507957,0.23641048000742204,0.23733292145250173,0.23636543054149972,0.23540008484316055
5,0.22860083330785863,0.2279143652557063,0.22634621479907113,0.22505157895696515,0.22445091941133177,0.22836378730859974,0.229048110148089,0.22891081653765855,0.2267967094582959,0.23288053257049546,0.24726632868841136,0.27763717696449164,0.2975254435629404,0.2842197620208329,0.24292870868387406,0.1944715724462447,0.13467805989111925,0.04932112063764249,-0.03591783191937048,-0.09207842682974632,-0.09269732068301484,-0.06254099367323196,-0.008832376836637734,0.050418396914754915,0.11185943279504529,0.16514115231170767,0.20357370977525102,0.2349313558763002,0.2606041884204635,0.2829176179344066,0.30430967860960156,0.3272312759134981,0.3527056762863363,0.3710794227447245,0.38821752670923826,0.39709227149596904,0.40728632207043036,0.4070503486775028,0.405762148473386,0.39809837623490485,0.38922470405450516,0.37886010907333767,0.36773825402213944,0.3557250631094748,0.3411440526392282,0.32795313997458964,0.31999440099494936,0.31233170136279975,0.30139326199428584,0.29500267347128095,0.2860582092730033,0.2804677850732882,0.2744772787119283,0.26936523693605685,0.26199321361974026,0.25443670201440804,0.25278596087024807,0.24834429805155644,0.24421905410065414,0.23867260676053004,0.23634290580853845,0.23377723146361928,0.23196452676340473,0.2283777311909092,0.22295892400423223,0.22168788550141905,0.22152163152003834,0.22103574085187438,0.21768920909763212,0.2173159420942743,0.21810216253525483,0.21830273991924298,0.2201454775967393,0.21709283997732487,0.21958450448537103,0.21705422614939107,0.21746074394902504,0.2177085160115988,0.21542922755718696,0.2146741126998195,0.21447889834748857
6,0.22860083330785863,0.22853754953430072,0.22650174271713674,0.2243522396288351,0.2226446503491062,0.21930240902018983,0.21612534906632264,0.21441346936126804,0.21347064839589014,0.21551932648903205,0.21595587726594756,0.21400695156163385,0.20947411720476605,0.20517403842183102,0.19805300498708278,0.16450295154447203,0.04446972220032275,-0.15113613144147064,-0.2728050854411399,-0.27532463771380533,-0.21875108936580556,-0.13123070314171736,-0.022509180169439924,0.1086469768322389,0.2609141716502634,0.41582534107540536,0.5196911751850379,0.5574394098090918,0.5543567392123958,0.5324273027651254,0.5052045540719616,0.47442182496458973,0.44654585901555066,0.4191236055447307,0.3922762690675885,0.36884196593724083,0.35105386253584503,0.33623258824734514,0.32017888928396543,0.3081817874662729,0.30066496229520556,0.29081092792782615,0.28543073456908274,0.27763288653916574,0.2714750535900934,0.26377481273634173,0.25894272121298867,0.2528063403905463,0.2528063403905463,0.2507029593744985,0.2485598919241856,0.24792276376328193,0.24577755110030597,0.2413487595575925,0.24063333113448993,0.23751740974151758,0.23522310479846498,0.23573044759325867,0.23629142070462694,0.23738869698173914,0.23730074326255712,0.23856320091471828,0.23922070859592037,0.235711140679292,0.2352949694226747,0.23519843485284064,0.2352037978844983,0.2354419164900885,0.23715057837614872,0.2349270654509743,0.23509117421969195,0.2355963718018228,0.23726320204095486,0.2355255797839444,0.2332430735105384,0.23537219707854184,0.2352906789973488,0.2363493414465272,0.23696394487447003,0.2367526414271668,0.23440256095487677
7,0.22860083330785863,0.2277513290933202,0.22964018884307036,0.23272071422710372,0.2314121345026885,0.2341419176163253,0.23674298797018323,0.23773943925213548,0.2391778043426609,0.23969158277544356,0.2373200501765238,0.23454843541595904,0.23154513768779283,0.22685892062552226,0.2121341809068562,0.18753288208784924,0.14379950413409226,0.0642013882743746,-0.053395952090965926,-0.17880186654953834,-0.24478539024368096,-0.23208036824720568,-0.1910220704841804,-0.14079727901225814,-0.07394816200860588,0.004465796461149862,0.08048998802434992,0.15276863827799447,0.2211161863267359,0.28189649670683026,0.33294934026666057,0.37494402335707533,0.4143987746545268,0.45169544201302414,0.48121571346823466,0.5068188266008515,0.5273989242831099,0.5438784479600902,0.5490323213828896,0.544546681704607,0.5337423181275296,0.52339059442234,0.5144847440519953,0.5034444070819906,0.4862194220046261,0.4714346163313963,0.45711103138070697,0.4382310147338566,0.4185915928043129,0.40406099483164604,0.38758683418632334,0.375093115637152,0.3645751379505815,0.34836054803747873,0.33524364520971295,0.3265169200967273,0.31651164823660816,0.31075604266184387,0.3093873969828653,0.30631545244948377,0.3024487066244701,0.2959208244910345,0.28802965971027805,0.2801116797712342,0.27467463827692207,0.2735366029592132,0.27226985488172595,0.2659328966752954,0.26213479765549663,0.26031565731729334,0.25856087335897904,0.26050336342530356,0.2591819124249104,0.26009791823200135,0.2576845539861532,0.25579676684273456,0.25278059783859064,0.2518013082579422,0.24866715255733451,0.24587623088280286,0.24283753714569767
8,0.22860083330785863,0.22813853997898725,0.22602228768696153,0.22620892118864044,0.2241945664981062,0.2228548811900779,0.21970249118183482,0.2185998518730652,0.21784151919670314,0.21679251020450807,0.21356181993406653,0.205391777507123,0.1955656309043623,0.18474732344497524,0.16667605197206692,0.13144844222700902,0.08357158601471504,0.030059256136782952,-0.014277999181601997,-0.03383161260462597,-0.03291989722286215,-0.011904321370018955,0.024327247901311466,0.06494899488742134,0.10677527878379234,0.14740024358889725,0.18670912042526644,0.2227208053986418,0.2521595587726593,0.2799379175455332,0.3069536532167194,0.32640429643192115,0.34409372005082006,0.36007233657099547,0.36827670240054666,0.37751506073365193,0.383976441274535,0.3860519345259641,0.3915876558027731,0.3958855893730453,0.39369210942515265,0.3961365792546132,0.3904978877699814,0.3861549047337871,0.3839013588313307,0.37800416922081026,0.3680889962925358,0.36170377080118854,0.3570196989515806,0.3517714361716102,0.34224883716066046,0.33502590612442096,0.32966501967964446,0.32451543668217075,0.31870298297183797,0.309247958159772,0.3006027511279792,0.2929722296857742,0.28292727139138996,0.2750500504929425,0.26796655827979654,0.26396144623802065,0.2608101288361091,0.259134717746325,0.257584801597325,0.2563094726691859,0.2548839788546384,0.25038010486872064,0.24909190466460363,0.24752053638897387,0.24576146200533366,0.24566170961650524,0.24649083431074548,0.24346286663695516,0.2423119600432686,0.24533134686640712,0.24534743596137942,0.2442415788336154,0.2456874521684611,0.24534850856771073,0.24538390457664994
9,0.22860083330785863,0.22877888595888551,0.22859976070152688,0.22872203782331657,0.2289247604199678,0.22962088192910346,0.22753680782702257,0.22645025761322524,0.22751964612571873,0.2244605728683151,0.22516742044076565,0.22138755572860247,0.21833920853451372,0.21004045334779176,0.1983865855561755,0.17774749452568495,0.14852969805595428,0.11494103078541018,0.07909559979341507,0.05166369286561179,0.04183540105018846,0.055639844536437444,0.07643124566599901,0.09956736423619361,0.12339853170919235,0.15010213893791535,0.17298083198855285,0.19301282783542106,0.21123962722639522,0.2291628790255582,0.24230659701161117,0.25520576075408474,0.267477449792638,0.27801902481850127,0.28538675770949173,0.29358147008205915,0.29977684425273354,0.3050723017112895,0.31181255989835965,0.31637649983884075,0.3205811166582735,0.32450578322518764,0.3254314424892617,0.3271057809727145,0.3235415101331802,0.31769258780757625,0.31157229608010617,0.30896800790725365,0.3031383924956168,0.2984757727726388,0.2925431871531792,0.29166364996135896,0.2870728948625909,0.2829562317623402,0.2792568125250383,0.2764283496289046,0.27540293797600235,0.2732866856839766,0.26829477581723205,0.26395286538736884,0.26309907074750427,0.25787226009416386,0.2566419806319471,0.2559490769418058,0.2536397555101124,0.25358934301253244,0.25045196949293036,0.2474701238913939,0.2450857200164962,0.24521872320160076,0.24445073706825537,0.24370527566787148,0.24205989755536894,0.24107309973040003,0.24109776967602414,0.24139595423617788,0.24190222442464027,0.24445395488724997,0.24067838060041247,0.23807838285288585,0.23787780546889747
