,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0,0.004424778761061947,0.0023039878044555312,0.0010069225928256765,0.0007267263433389147,0.0007500235934574101,0.0018351114368705377,0.003728798882983905,0.006210416282358728,0.009014536008401039,0.012027138157894737,0.015720723290171695,0.018615968519337788,0.02121915889528689,0.02433644061766171,0.026117933933628823,0.02775141064177609,0.028315162355169194,0.03058539014154634,0.03174429702811596,0.0324366800788725,0.031655388434147926,0.03137444839091594,0.03395400685355683,0.031824974691070367,0.020812496242491815,0.030827411378464863,0.034028014403197436,0.0360285555161764,0.03647088942461545,0.03576951161891671,0.03706460429144618,0.037057220708446865,0.0380067882585506,0.03700001332853506,0.03727470950291187,0.03773422108457125,0.0369666861484512,0.03692336454422235,0.03652333973810408,0.0366209108820608,0.0369455575514716,0.03631630912844448,0.036654638991104285,0.036607722568078524,0.036231741600644816,0.03478417771005834,0.03604824768191105,0.035255141374783826,0.034469744621965025,0.0298292220113852,0.033398689897954636,0.03370313158264289,0.03254052774819548,0.03313840155945419,0.03293606680282309,0.03417189660674396,0.031338578505390874,0.032675213911887685,0.03318094252278674,0.03363853503184713,0.031168127202095944,0.03131850923896023,0.032397142153239716,0.03274255554831563,0.03166749134092034,0.03177301255230126,0.03265940902021773,0.032449320126389035,0.03201513442718376,0.031516905484576835,0.03174187759374883,0.03176071538698736,0.030643438547383155,0.030641742146849105,0.02959120301026559,0.031464284314877945,0.031546529049442315,0.029639994911588856,0.03186561025241373,0.03161780673181325,0.030786096012424064,0.031271430530791386,0.031910980320029425,0.03270434102463825,0.03242117787031529,0.030812597200622086,0.029489258208350223,0.030093195189253918,0.030318870883429168,0.029061532812254105,0.02760569503314857,0.03167049556941254,0.028766375545851527,0.02882533895408454,0.02906943077190341,0.028996198150144696,0.02856471141412954,0.02716847985886504,0.028423628879741907
1,0.006243854473942969,0.0006063125801198766,0.000776169498636459,0.0005695963231575278,0.0005513418468461757,0.0004994977875505606,0.0002976544826765091,0.0003409859524967439,0.00019344497872105234,0.00027592624653739614,0.0002795048770748959,0.0003376254453163201,0.0002873116014030383,0.00026091700467278635,0.00027940410724037643,0.00025048779201603124,0.0002498783486986599,0.00024895084998933066,0.00021128864214261254,0.0003929072957063964,0.0003176620076238882,0.0003613327798022664,0.0003220345980760497,0.00040172904179588953,0.00019129132575819682,0.0004654448738727507,0.0004788786871356608,0.000627816313098071,0.0004800204808738506,0.000612087109660238,0.0005698668372390533,0.0005449591280653951,0.00043514477888428876,0.0005997840777320165,0.0007176175098672408,0.0005608363652051366,0.000467562828755114,0.0006075996697150513,0.000678152196728723,0.0004884959210590591,0.0005699875639076966,0.0005744547168117763,0.0006609267264477867,0.0008402398502845358,0.000609432441464997,0.0006215040397762585,0.0007465032217507465,0.0007709457629237597,0.0009015809116450707,0.000683111954459203,0.0010026291163495388,0.0006553386696625006,0.0008756360194059875,0.0007247463387814265,0.0006721646286290426,0.0009041591320072332,0.0009801584147924448,0.0011630160883892228,0.0006900715949279737,0.0009099181073703367,0.0008733098443099346,0.0007203257124960852,0.0009238728750923873,0.0007493321170261289,0.0009236351641101765,0.0011440899581589958,0.001002246414377052,0.0006745482301984592,0.001018663368137665,0.0014117314886708547,0.0008972968931095076,0.0009636139377119951,0.0008102832308202276,0.0010792060127192138,0.0010959704818616885,0.0010579522745973904,0.0012901614782753455,0.0013145062121019378,0.0012555743170108672,0.0013897937024972857,0.0010962408075640615,0.001280117039272162,0.001103549751701306,0.0015154477903793508,0.001338488994646044,0.001312208398133748,0.00131738954195379,0.002134638413078565,0.001934134866701516,0.0012065257304726433,0.0008694707097054668,0.002133245815556285,0.0016375545851528383,0.0015950780448900535,0.0023741965371474895,0.0019292969414969074,0.0022334548019278242,0.001528962069979418,0.002224941595283124
2,0.00034414945919370696,0.013910542909607457,0.05288441367736522,0.05718059640663285,0.06551033890138928,0.07786736162011021,0.08604379309225124,0.08674459034171264,0.08717183441109821,0.08521251731301939,0.08301294849124408,0.07815446946236058,0.07503022757473095,0.07082710690481274,0.06996532849032881,0.0662672045562411,0.06473164380498968,0.061014296891670816,0.0596781126824186,0.057160735464249074,0.05294613043349783,0.050886418500238326,0.05242558110730358,0.04925198052417605,0.030934540108325546,0.04398454058097494,0.04719717829942811,0.04660017214318262,0.046263307234442004,0.0457454576693441,0.04460080246554632,0.044432334241598544,0.04453395994181493,0.04266464072933744,0.04305705059203445,0.04328506305814003,0.04227060198714202,0.041799741380653406,0.04139957696220109,0.04052887825053327,0.040434572336603566,0.03906292074320079,0.03945911185738273,0.0373715769774281,0.036585605598914814,0.03656849575973857,0.03270862800565771,0.034859250307336484,0.03283431878223676,0.028500948766603414,0.03132658972416559,0.031198801666432616,0.0308839190628328,0.030589293747188485,0.030945425402652466,0.03143282629507499,0.02906037246019762,0.029739982831667268,0.027861640645216942,0.0261885805277525,0.025717469208299454,0.025900407140620106,0.026515151515151516,0.02511891574900632,0.025432953983176645,0.02382975941422594,0.024399516156903403,0.020626974828700254,0.023465638301742642,0.021811251499964705,0.020413504318241297,0.01969626888683318,0.020551729218076683,0.01761418385045288,0.018193109998904028,0.017475804239645783,0.017229898451806225,0.019208752067167028,0.01671212711607568,0.015548317046688381,0.017813913122916,0.016915832304667856,0.01577156520139783,0.01647438404380133,0.014574657941701367,0.01380248833592535,0.0131738954195379,0.01176654344770136,0.014009409304756927,0.013061952473377747,0.012933376806868818,0.012252488786784815,0.010753275109170306,0.010823743876039649,0.010481209103016966,0.009930204845939965,0.010638297872340425,0.009820640987944723,0.011013460896651462
3,0.0013765978367748278,0.001316564459688875,0.0005803789944759108,0.0003191703534934423,0.00029305557625157084,0.0003529060455520265,0.0004275400751171676,0.00033539601884925626,0.00037030895926601446,0.000481518351800554,0.0004278135873595345,0.00039583672899154773,0.0005267379359055703,0.0005752033966650063,0.00046355681428517,0.0007580551600485156,0.0006312716177650354,0.0006188206842591934,0.0008014396770926683,0.0007639864083179929,0.0008273987175319878,0.0007995448744560789,0.001007390281160976,0.0008114926644276968,0.0006558559740281034,0.0010555624818185596,0.0011879875123173124,0.0010328590957419878,0.0012800546156636016,0.0012349125896653924,0.0009536547072163749,0.0012594610959733576,0.0012059726729078861,0.0014128247164354167,0.001393834009549833,0.0013661398639612304,0.0016510812390414962,0.001090563509744964,0.0011464001420890316,0.0015143373552830835,0.0015026944866657454,0.0013104748227268648,0.0014111678753885178,0.0017377687812702898,0.0016317062142449919,0.0015437358407345777,0.0016501650165016502,0.002104473569062155,0.0017612278273996728,0.0018216318785578747,0.0018492937034891494,0.002129850676403127,0.001845935392261271,0.0015244664367471386,0.0016804115715726067,0.0019412828422508243,0.0017483906858459827,0.0017168332733364716,0.0018401909198079301,0.0017914012738853504,0.0015960490258078116,0.0025367992483557784,0.0021249076127124907,0.0021502573792923697,0.002012205178954313,0.0016344142259414225,0.0015552099533437014,0.0022721624596158626,0.00203732673627533,0.0020117173713559682,0.0019815306389501628,0.0024283071230342275,0.0024676807484070567,0.0027751011755636924,0.0025572644576772733,0.0030171231534814468,0.0028716497419677043,0.0025442055718102024,0.0023379659696064425,0.0028664495114006515,0.002786278719225323,0.0022859232844145753,0.0030807430568328123,0.003128666405944466,0.00297441998810232,0.0030618195956454122,0.00395216862586137,0.0031759254438485968,0.0036591740721380033,0.0032523737082306037,0.0032605151613955006,0.004539984684389016,0.0036026200873362445,0.0027913865785575936,0.003126990561121084,0.003745105827611644,0.0038791583401904316,0.004234048809173772,0.004116141951273779
4,0.001671583087512291,0.0007448983127187057,0.00040556604433256415,0.00035845285853878904,0.0004271657552141541,0.0008958384233243749,0.0013637987206269145,0.002208023790757604,0.0030951196595368374,0.004155124653739612,0.005327705207917403,0.006717582136121266,0.007889097721858427,0.009819967266775777,0.011493668956933666,0.012689184200812107,0.014420611018320028,0.015655452023614767,0.01648051408712378,0.018910482621128225,0.017936822197925594,0.01846641142734136,0.0202964369761777,0.02141215792772091,0.013816699186192046,0.021277479948468604,0.02416495528930719,0.02331021214115741,0.025025067736223414,0.024848588978136677,0.02524858987032622,0.02556463820768998,0.025897330697599245,0.02680368400709078,0.026551847865087908,0.027524123153913633,0.02849210987726476,0.028915512486952188,0.028999079650590155,0.028186214645107715,0.029915710929943346,0.02994345211381384,0.028527026544246364,0.029656647442997366,0.03143491851298484,0.03083461977986728,0.030803080308030802,0.030400266705561226,0.031031156958946617,0.02681214421252372,0.029633260549886367,0.031503066048775924,0.030718258194296532,0.03263857649822562,0.02929086631679636,0.03167216253590044,0.030994198521815147,0.029823055409409355,0.03128324563673481,0.03159121929026388,0.03204143704640588,0.03222674600689007,0.02907119980290712,0.03231902000390956,0.03186541316180109,0.03317860878661088,0.03179540349058234,0.032662335356978024,0.029941426856332085,0.030352227006423378,0.029199536396605226,0.030989824236817762,0.02865456152627896,0.029485449990364232,0.027253132648960655,0.029270012930527802,0.029756950224737806,0.029427977780604672,0.02853184396241936,0.028794788273615635,0.028410907596035262,0.026745302427650528,0.02951995585800993,0.029868987094251075,0.028802300218124133,0.02925738724727838,0.028425212809079854,0.02889571510386838,0.028698379508625197,0.027540261239049468,0.026464514726660147,0.02559894978667542,0.02658296943231441,0.02620485359462231,0.027911286119636343,0.02491062815638654,0.02785940989773128,0.026286386356953836,0.027033040382689954
5,0.0002949852507374631,8.661608287426809e-05,8.391021606880638e-05,5.8923757568020114e-05,8.443974230977464e-05,6.515188533268181e-05,0.00010823799370054877,0.0001397483411871901,0.0002542419720333831,0.0004490564404432133,0.0005989390223033483,0.00078003120124805,0.0012869165479511091,0.0013283047510614578,0.001822476790408819,0.002030269472129937,0.0025250864710601416,0.0026886691798847714,0.0034097615352669886,0.003412472623820369,0.0036715818090481958,0.0042668019742608055,0.004483712480905,0.005182304639166975,0.0034541747965480115,0.00531105847151228,0.005838636300846326,0.006409802035339983,0.006496277174492779,0.006969202353850779,0.0071524103041228125,0.007726309415682713,0.00759638456852287,0.00713076625748064,0.007659186884159974,0.007506579041976445,0.008401519579193453,0.008755667035380997,0.008961296885343839,0.009558236855388924,0.009257979825894708,0.008742482721479221,0.00889571648029724,0.008784325707520147,0.008512395069494957,0.009182220974758917,0.00937057991513437,0.009355531014939678,0.00893194112466977,0.009013282732447819,0.00971436210507553,0.008987501755371437,0.010531298071234173,0.008921877342929974,0.008531320286445541,0.010078715030315924,0.008741953429229914,0.009248746988619057,0.00977601426147963,0.009781619654231119,0.010539946396844038,0.010366426558095835,0.0102549889135255,0.010360331009317781,0.010852713178294573,0.01036218619246862,0.009815102816658027,0.009976213299250896,0.009422636155273402,0.010446813016164326,0.01016936478857442,0.00971322849213691,0.008986777650915252,0.009558681826941607,0.008877360903079678,0.010187688570197093,0.010321291826202764,0.010134418861043973,0.009481750876737239,0.00985884907709012,0.009957520668706893,0.009143693137658301,0.010345778922199742,0.00963042628079781,0.010063454293079517,0.00947706065318818,0.009475070936359952,0.010985578174623836,0.009775222164140094,0.009757121124691811,0.010161938919682643,0.00858768187288043,0.009825327510917031,0.009513501196308534,0.009902136776883433,0.009646484707484537,0.0097566709768426,0.009173772419876507,0.008844142841250418
6,0.0015240904621435594,0.0007102518795689983,0.0031466331025802393,0.0033635644945078148,0.005568055948779846,0.008876944376577897,0.011754646115879596,0.013315221948315473,0.014751561377328248,0.014786400623268699,0.01539558496377845,0.016630963746012528,0.017555935977398154,0.019361227733105623,0.019164581719351273,0.019933554817275746,0.020930599576521956,0.021402660217654173,0.021230865627709414,0.021435275799093403,0.02144587925888715,0.022464135799621754,0.024482886751166343,0.02530892963314104,0.016904687730574366,0.02392054191081744,0.023907097534695682,0.02330008607159131,0.02458771574253835,0.023925089128473864,0.024097226260394254,0.024038752649106872,0.02461676177688262,0.02552414464126248,0.024329993651845103,0.024993169300680195,0.025365283459964933,0.024568837926682973,0.02486558054671984,0.024848159184537477,0.024889456957302748,0.024970828471411903,0.024257797149083635,0.024787075583393804,0.02384650166119488,0.024439142725395456,0.024123840955524122,0.02475360990144396,0.025118463538390572,0.023908918406072108,0.023483801969609197,0.024551795159855824,0.022908531534729618,0.02449142800019993,0.02455986143067656,0.023029464950537176,0.024133089618268034,0.022568050286600392,0.02340492826130711,0.023202911737943584,0.022164001565934892,0.022424052615095523,0.022480906627248092,0.02355509220043005,0.02305789213260762,0.02255491631799163,0.02280974598237429,0.020768984982426242,0.02168297740750173,0.02241123738264982,0.020712603282611135,0.020659882824545173,0.018747007476704356,0.019965311235305455,0.020859971504767472,0.020336193722816504,0.019102713500915598,0.019759996607725903,0.018010997099190372,0.01758957654723127,0.01909286073174074,0.019018881726329265,0.019863895530623506,0.01906531091122409,0.01804481459448741,0.018516718506998445,0.017683421159302798,0.016139948976935492,0.016884474647151072,0.018360174159366312,0.016465601565047276,0.016573679028552675,0.015065502183406113,0.0179446280050131,0.01685100469048584,0.016172047891959373,0.014223580580698248,0.015760070567480154,0.016798309044387585
7,4.9164208456243856e-05,3.464643314970724e-05,1.398503601146773e-05,1.4730939392005028e-05,2.4835218326404307e-05,5.429323777723485e-06,3.247139811016463e-05,1.6769800942462813e-05,1.1053998784060134e-05,0.0,3.422508698876276e-05,1.1642256735045522e-05,2.992829181281649e-05,2.964965962190754e-05,6.350093346372192e-06,6.591784000421874e-06,1.9727238055157356e-05,4.9790169997866135e-05,7.285815246296984e-06,2.9104244126399734e-05,2.2162465648178245e-05,3.075172594061842e-05,5.780108170595764e-05,8.034580835917791e-06,1.093093290046839e-05,2.4934546814611646e-05,4.604602760919816e-05,2.0252139132195838e-05,4.266848718878672e-05,7.51685924144152e-05,0.00011629935453858231,4.844081138359068e-05,2.4865415936245075e-05,5.3314140242845906e-05,1.3800336728216169e-05,7.190209810322265e-05,0.0001168907071887785,6.231791484256937e-05,0.00014531832787044064,6.513278947454123e-05,0.00010363410252867211,7.180683960147204e-05,8.931442249294416e-05,0.00011457816140243669,9.829555507499951e-05,0.00010024258706068687,0.0001768033946251768,6.250911591273727e-05,0.0001467689856166394,5.692599620493358e-05,0.00011140323514994875,9.36198099517858e-05,0.00028399006034788784,7.49737591842855e-05,0.0001809674000155115,7.97787469418147e-05,0.00015894460780418025,0.00013845429623681222,0.00025877684809799017,0.00031278434940855323,0.00027102719306170385,0.00034450360162856247,9.238728750923873e-05,0.00039095588714406726,0.00023090879102754413,0.00016344142259414225,0.00013824088474166234,0.0003550253843149785,0.0001819041728817259,0.0003529328721677137,0.0004486484465547538,0.0003083564600678384,0.0003683105594637398,0.00026980150317980345,0.00032879114455850654,0.000313467340621449,0.000582653570834027,0.0005512445405588772,0.00017318266441529204,0.00043431053203040176,0.0005024437034668616,0.0004114661911946235,0.0008736435534302004,0.0005866249511145874,0.000446162998215348,0.00024300155520995336,0.00045601945683015807,0.0005727078669235174,0.000575013068478829,0.0006294916854639878,0.00027170959678295836,0.0007110819385187616,0.0006550218340611354,0.0003418024381907258,0.00040535062829347385,0.00028372013845542757,0.0012342776536969555,0.0007056748015289621,0.0008899766381132495
8,0.005703048180924287,0.0011953019436648997,0.0009509824487798056,0.0008151119796909449,0.0005761770651725799,0.000705812091104053,0.0006494279622032926,0.0006260725685186117,0.0008179959100204499,0.0007033414127423823,0.0006445724716216987,0.0007101776608377768,0.0006284941280691463,0.0008124006736402666,0.0007810614816037795,0.0008371565680535781,0.000769362284151137,0.0007895298385375915,0.0007285815246296985,0.0008804033848235919,0.0007165863892910966,0.0008456724633670064,0.0008917881177490607,0.0009882534428178882,0.0006503905075778692,0.0008560861073016665,0.0010130126074023593,0.0011746240696673587,0.0011840505194888316,0.0011382672565611442,0.0011397336744781066,0.0012957917045110505,0.001069212885258538,0.001092939874978341,0.0016284397339295079,0.0012654769266167187,0.0012857977790765634,0.0014333120413790954,0.0013724508743319394,0.0014166381710712715,0.0014508774354014095,0.001597702181132753,0.0016255224893715837,0.0016613833403353322,0.001788979102364991,0.0015637843581467151,0.001984126984126984,0.0018544371054112058,0.0018031618232901413,0.001935483870967742,0.002072100173789047,0.0019894209614754483,0.0020115962607975386,0.001799370220422852,0.0021199038287531345,0.0021806190830762685,0.0014569922382049855,0.002242959599036358,0.002185226717271917,0.0021610555050045497,0.002047761014243985,0.0029439398684622613,0.0029563932002956393,0.002801850524532482,0.0025399967013029854,0.0024843096234309623,0.003006739243131156,0.002840203074519828,0.00301960926983665,0.0026469965412578528,0.0026545033087822935,0.0036231884057971015,0.0029096534197635446,0.0033917903256889576,0.003068717349212728,0.003056306571059128,0.00332944897619444,0.003137853538565916,0.0031605836255790797,0.0028664495114006515,0.002923308820170831,0.00365747725506332,0.0030347618171785913,0.0032753226437231132,0.003073567321039064,0.002770217729393468,0.0030401297122010537,0.0035924402561566095,0.0038159958180867745,0.0028851702250432777,0.0035865666775350504,0.0031178208073514933,0.0033296943231441046,0.004272530477384072,0.004400949678614859,0.004255802076831413,0.004290584224756084,0.0039400176418700385,0.004728000889976638
9,0.0007374631268436578,0.00048505006409590133,0.0003356408642752255,0.00021605377774940707,0.00020364879027651533,0.00020088497977576892,0.0003247139811016463,0.00031303628425930586,0.00027634996960150337,0.0004328254847645429,0.0005076721236666477,0.000657787505530072,0.0006165228113440197,0.0006522925116819658,0.0006540596146763358,0.0007250962400464062,0.0007496350460959796,0.0007610783128245252,0.000932584351526014,0.0009313358120447915,0.0008126237404332023,0.0008918000522779341,0.0007183848726311878,0.0009802188619819703,0.0006558559740281034,0.0010389394506088185,0.0011603598957517934,0.0012353804870639461,0.0009707080835448979,0.001299342811734891,0.0010466941908472407,0.0014895549500454134,0.0015665212039834397,0.0013195249710104362,0.001380033672821617,0.001926976229166367,0.001504967855055523,0.0015735273497748765,0.0017276734535707943,0.001758585315812613,0.0016408732900373083,0.001956736379140113,0.0013933049908899289,0.002157888706412558,0.0021231839896199895,0.0018043665670923635,0.0015519409083765518,0.0017919279894984684,0.001970897806852015,0.0018595825426944972,0.002049819526759057,0.0018958011515236625,0.002129925452609159,0.0020742740040985653,0.002430133657351154,0.0021806190830762685,0.00235767834909534,0.002409104754520533,0.0023577446160039104,0.002502274795268426,0.0028006143283042734,0.002380206702160977,0.003048780487804878,0.002867009839056493,0.002243113969981857,0.0027785041841004183,0.0033177812337998962,0.0027691979976568323,0.002983228435260305,0.0034940354344603656,0.0028788275320596702,0.002929386370644465,0.002688667084085301,0.0023125843129697438,0.0032879114455850655,0.0027036558128599977,0.003079740302979857,0.0029682398337785693,0.0030739922933714337,0.0031270358306188925,0.0038368428264742155,0.0028345448726740732,0.002896818098215928,0.003128666405944466,0.003519730319254412,0.0029646189735614307,0.003546817997567896,0.003904826365387619,0.004338734971249347,0.0032523737082306037,0.0032605151613955006,0.0030084235860409147,0.0036026200873362445,0.0037028597470661955,0.0036481556546412645,0.0036883617999205584,0.0038203832138239096,0.002940311673037342,0.003281788853042608
