,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
2481,-0.8460604,1.7321936,-0.995375,0.06871258,0.8673944,-0.4015207,-0.89510375,-0.73889476,1.4096231,-0.20096909,0.83675903,2.2618375,-0.7065874,0.713557,-0.809238,-0.3235808,-0.3870937,-0.012019362,-0.9046671,-0.6689674,CA1
2482,-0.84640795,1.732391,-0.99489194,0.06696111,0.8679701,-0.40116492,-0.8953633,-0.7388005,1.409359,-0.20005225,0.8382965,2.276515,-0.7210442,0.68595743,-0.7764544,-0.2994306,-0.40077084,-0.028326783,-0.91071814,-0.66402483,CA1
2483,-0.84705645,1.7324367,-0.9951077,0.065831915,0.8686436,-0.40006515,-0.8957446,-0.73835385,1.4087985,-0.19938342,0.845277,2.2766473,-0.7145424,0.6772617,-0.77400476,-0.29684934,-0.39662957,-0.029604567,-0.9111832,-0.6763728,CA1
2484,-0.84652513,1.7320011,-0.9955928,0.06852465,0.86786294,-0.40129882,-0.89547575,-0.738818,1.4091736,-0.19985141,0.84824425,2.2761488,-0.72794527,0.6770504,-0.7649552,-0.28981572,-0.3993515,-0.037221994,-0.9129472,-0.6692067,CA1
2485,-0.8466785,1.7323554,-0.9944432,0.06711715,0.86785805,-0.40048647,-0.8959879,-0.7388859,1.4093493,-0.20019796,0.8709545,2.2748523,-0.7279104,0.65887153,-0.75041884,-0.26987913,-0.4130804,-0.05261311,-0.91343164,-0.67734504,CA1
2486,-0.8467094,1.7326055,-0.9947308,0.06612133,0.86832225,-0.40065542,-0.89528817,-0.7387706,1.4090713,-0.1999667,-0.28158575,0.9608393,0.10627887,1.516764,-1.5527601,-1.3660794,0.31203192,0.99905854,-0.53663063,-0.15791768,CA1
2487,-0.8465821,1.732415,-0.99541444,0.06657635,0.86840254,-0.4008966,-0.8950352,-0.73850167,1.4090542,-0.2000188,0.7718549,2.2319627,-0.6708534,0.8056519,-0.91025984,-0.4059888,-0.34190345,0.057460595,-0.88570505,-0.65221906,CA1
2488,-0.8587944,1.7328385,-0.97520465,0.015094414,0.89558613,-0.40522754,-0.8947377,-0.7227584,1.4076447,-0.19444151,0.8573406,2.2795336,-0.730102,0.6625076,-0.747317,-0.2675498,-0.414029,-0.04941352,-0.9121212,-0.6788495,VISam
2489,-0.85890526,1.7334021,-0.9740483,0.012073201,0.89651567,-0.40486613,-0.8946971,-0.72290915,1.4072591,-0.1938221,0.86596596,2.2740974,-0.7253296,0.6676801,-0.7566801,-0.27927253,-0.41141295,-0.048677884,-0.90766436,-0.6787056,VISam
2490,-0.8589178,1.733225,-0.97460693,0.013558126,0.89597714,-0.4046293,-0.89499074,-0.72271836,1.4073353,-0.19423178,0.6259647,2.1886995,-0.6169439,0.9262609,-1.0538776,-0.53652865,-0.26446742,0.1758877,-0.85624367,-0.5887526,VISam
2491,-0.858381,1.7326034,-0.975255,0.016488113,0.8951082,-0.40540522,-0.89484084,-0.7231274,1.4080262,-0.19521767,0.8471808,2.2735398,-0.7222624,0.6820993,-0.781203,-0.2950335,-0.39687097,-0.031454973,-0.90775114,-0.6682434,VISam
2492,-0.8583556,1.7331026,-0.97436905,0.014585732,0.8954495,-0.40527382,-0.89494807,-0.72321224,1.4078274,-0.19480835,0.8594153,2.2784903,-0.7315869,0.6627429,-0.7476625,-0.27082673,-0.41296014,-0.048081614,-0.9108294,-0.6787012,VISam
2493,-0.8587401,1.7331201,-0.9743347,0.014949924,0.8955121,-0.4053989,-0.89519423,-0.7230381,1.4075072,-0.19438216,0.8621553,2.2697814,-0.71784216,0.6756941,-0.7703827,-0.2804068,-0.40794253,-0.039121967,-0.90938896,-0.6825444,VISam
2494,-0.8582479,1.7332406,-0.97491187,0.014845733,0.89562446,-0.40615216,-0.8940186,-0.7229724,1.4076583,-0.19506569,0.8419037,2.2644606,-0.7145075,0.7028175,-0.7988398,-0.31870183,-0.38703173,-0.015517648,-0.9088202,-0.6657618,VISam
2495,-0.8587083,1.7332851,-0.97395706,0.0127243325,0.8962048,-0.4053814,-0.8944918,-0.72312117,1.4076055,-0.19416043,-0.99008876,-0.77102935,0.5734727,1.2618042,-1.3767987,-1.2938731,0.7527882,1.0067815,0.37376213,0.4631812,VISam
2496,-0.85823435,1.7329922,-0.9743785,0.015048907,0.89576244,-0.40543196,-0.8950505,-0.72365403,1.4075212,-0.19457568,0.84655094,2.2713463,-0.71916133,0.6898367,-0.7770174,-0.29971045,-0.40392062,-0.029708007,-0.9080003,-0.6702156,VISam
2497,-0.85791004,1.732957,-0.9749385,0.01532923,0.89549667,-0.4056707,-0.8945888,-0.72338176,1.4078295,-0.19512273,0.75164634,2.2430663,-0.67864907,0.8007921,-0.9200114,-0.41939595,-0.33018962,0.060742028,-0.8760437,-0.6319557,VISam
2498,-0.85849315,1.733114,-0.974316,0.014825835,0.89578927,-0.40587348,-0.8949184,-0.7231432,1.4074774,-0.19446164,0.8737719,2.2817457,-0.7383204,0.64447445,-0.736226,-0.2641679,-0.4114844,-0.06280162,-0.90607417,-0.6809176,VISam
2499,-0.8579745,1.7327111,-0.97482187,0.015989041,0.8952337,-0.40574476,-0.894842,-0.7235335,1.4080775,-0.19509412,0.8464781,2.279701,-0.7258641,0.6741134,-0.76643455,-0.2862684,-0.4033204,-0.040951014,-0.90542394,-0.672029,VISam
2500,-0.85852814,1.7336794,-0.97348505,0.010875631,0.8965955,-0.40586376,-0.894124,-0.7231322,1.4075003,-0.19351912,0.845506,2.2762132,-0.7206794,0.6767789,-0.77569485,-0.28802237,-0.40098506,-0.030778024,-0.9100639,-0.6722739,VISam
2501,-0.8585011,1.733919,-0.9729476,0.012375926,0.89620113,-0.4060629,-0.8945081,-0.72333527,1.4072992,-0.19443998,0.8467903,2.276499,-0.72777027,0.678664,-0.77373385,-0.2921477,-0.39760378,-0.036675904,-0.9054242,-0.66859794,VISam
2502,-0.85857,1.7333319,-0.9740914,0.013233993,0.8958152,-0.40507922,-0.89485055,-0.72292376,1.4076885,-0.19455399,0.86740154,2.286849,-0.7355503,0.63867027,-0.7322789,-0.2611705,-0.41225976,-0.061162002,-0.90930283,-0.6811965,VISam
2503,-0.85827726,1.7330781,-0.9739568,0.014542668,0.89535886,-0.40604758,-0.894805,-0.72318757,1.4081261,-0.19483143,0.72861797,2.2317555,-0.6610847,0.825501,-0.9546345,-0.44536465,-0.31758836,0.0876593,-0.8785197,-0.61634296,VISam
2504,-0.85835034,1.7326286,-0.9755218,0.015589125,0.8955419,-0.40459672,-0.8949045,-0.7231765,1.4077643,-0.194973,0.8198052,2.2638645,-0.7095477,0.7225276,-0.82436126,-0.33784652,-0.37635216,-0.00080557814,-0.89991355,-0.65736973,VISam
2505,-0.8395717,1.735384,-1.0023574,0.07280394,0.8664064,-0.39765504,-0.8985473,-0.7397007,1.4035901,-0.2003532,1.2162728,2.1626773,-0.9015631,0.006722525,-0.0660636,0.32772756,-0.6383326,-0.5755181,-0.82424915,-0.70767343,TH
2506,-0.8393258,1.7338731,-1.0005487,0.0774562,0.8646958,-0.3987938,-0.89830863,-0.74320406,1.4055319,-0.20137635,0.8219281,2.2628863,-0.70737505,0.7257282,-0.83096874,-0.34896505,-0.36706698,-0.0061088665,-0.8940177,-0.6560405,TH
2507,-0.8398864,1.7332437,-1.0023218,0.07979438,0.86435694,-0.3973931,-0.8988887,-0.7421385,1.4052805,-0.20204757,0.84823793,2.2627313,-0.71498084,0.70397717,-0.80452996,-0.32125112,-0.38286045,-0.023360744,-0.89997137,-0.66799045,TH
2508,-0.83902264,1.7331954,-1.0031284,0.07649355,0.86536235,-0.39719236,-0.89799935,-0.7417282,1.4057349,-0.20171599,0.84719855,2.2703712,-0.72151715,0.6901776,-0.79420364,-0.304314,-0.38795987,-0.031788588,-0.8992909,-0.66867244,TH
2509,-0.8437405,1.7355297,-1.0039186,0.05830305,0.8718034,-0.3933395,-0.8980357,-0.73387766,1.402458,-0.1951821,0.85700536,2.2807887,-0.7332524,0.66455317,-0.75864947,-0.28486347,-0.40301344,-0.050353523,-0.9015918,-0.67062336,TH
2510,-0.8389774,1.7335521,-1.0018209,0.076397166,0.8651956,-0.3977842,-0.8983845,-0.74222803,1.4056952,-0.20164499,0.8699872,2.2837677,-0.7427508,0.64487,-0.73160094,-0.2612888,-0.41730237,-0.06319045,-0.905718,-0.6767722,TH
2511,-0.83916104,1.7334642,-1.0025966,0.0770701,0.86545014,-0.3977679,-0.898081,-0.74216837,1.4052097,-0.20142037,-1.0311013,-0.8830998,0.57424325,1.1682026,-1.3311701,-1.2716756,0.7712232,0.9711199,0.4793695,0.55288815,TH
2512,-0.8427288,1.7340158,-0.99710923,0.07693535,0.86313933,-0.39971152,-0.8966051,-0.7429379,1.4075477,-0.20254573,0.84966636,2.278257,-0.70930046,0.6639165,-0.7406071,-0.26553717,-0.41866282,-0.0331071,-0.93196017,-0.6926664,LP
2513,-0.8468396,1.7343563,-0.98734087,0.028076598,0.89261556,-0.3996083,-0.8992312,-0.72713876,1.402336,-0.1972245,0.83090496,2.2755497,-0.69775933,0.6864302,-0.7675541,-0.29353774,-0.40666348,-0.011870124,-0.92538875,-0.69011074,POL
2514,-0.8475538,1.7345378,-0.98643863,0.026967606,0.8926605,-0.39863253,-0.89985716,-0.72738016,1.4021649,-0.1964694,0.86230785,2.2869446,-0.72189015,0.63442993,-0.7042959,-0.23464769,-0.4367874,-0.05533405,-0.9339149,-0.6968131,POL
2515,-0.8472101,1.7341806,-0.98732966,0.028826134,0.8920541,-0.399751,-0.89940876,-0.7267941,1.402698,-0.19726516,0.8330056,2.2681854,-0.6959224,0.6962495,-0.77165157,-0.29521903,-0.40694386,-0.0060565686,-0.93176466,-0.68988365,POL
2516,-0.84717613,1.7340226,-0.9877087,0.02928681,0.89216787,-0.3984037,-0.8999166,-0.7273253,1.4023439,-0.19728966,0.8072681,2.2646716,-0.6863987,0.72142154,-0.8082543,-0.31837556,-0.39327326,0.017792117,-0.92611104,-0.67874074,POL
2517,-0.8470738,1.7343581,-0.9872794,0.028670501,0.892404,-0.4004502,-0.8989184,-0.72703755,1.4023931,-0.19706695,0.836316,2.2857726,-0.71404487,0.66006285,-0.7424044,-0.26724097,-0.41391864,-0.027854862,-0.92824686,-0.68843913,POL
2518,-0.84678173,1.7344364,-0.98731697,0.02769615,0.892578,-0.39964566,-0.89904076,-0.7271016,1.4024446,-0.19726795,0.845779,2.2836418,-0.714526,0.655134,-0.7345289,-0.25383818,-0.42109093,-0.036870994,-0.9323648,-0.69133425,POL
2519,-0.8429884,1.7345184,-0.9958354,0.07571455,0.86386293,-0.40051356,-0.89669114,-0.7431767,1.4069844,-0.20187613,-1.0408455,-0.9217846,0.5779493,1.1332105,-1.3124968,-1.2656958,0.7793734,0.957772,0.5103344,0.58218336,LP
2520,-0.8425529,1.7342143,-0.997157,0.07476055,0.8638371,-0.39876792,-0.8964041,-0.7435097,1.407279,-0.20169982,0.825377,2.2633934,-0.69170105,0.715201,-0.7911772,-0.31027383,-0.3998486,-0.002754072,-0.9276838,-0.68053263,LP
2521,-0.84196734,1.734175,-0.9976067,0.076403335,0.86335707,-0.3999161,-0.8960025,-0.7430443,1.4075602,-0.20295809,0.83575517,2.2690823,-0.6975678,0.6948108,-0.7719251,-0.29282105,-0.40683025,-0.012672185,-0.9260551,-0.69177663,LP
2522,-0.8422873,1.734316,-0.9969918,0.07595124,0.863483,-0.3999418,-0.89631754,-0.7430323,1.407427,-0.20260647,0.2354025,1.7704786,-0.33149326,1.2855737,-1.4862905,-0.92424893,0.0074468013,0.5641901,-0.69719744,-0.42386156,LP
2523,-0.8420066,1.7336149,-1.0004574,0.08824169,0.85562605,-0.40074247,-0.89452636,-0.7459016,1.409384,-0.20323186,0.84151715,2.281353,-0.70758647,0.6611888,-0.7400167,-0.25838873,-0.42056552,-0.026970325,-0.9338427,-0.696688,DG
2524,-0.8420424,1.7327602,-1.0012788,0.0898318,0.855255,-0.39949322,-0.8952925,-0.74651414,1.4095626,-0.20278928,0.8569812,2.2936866,-0.71981955,0.62151486,-0.6956955,-0.22623049,-0.43654925,-0.053932887,-0.9356938,-0.7042618,DG
2525,-0.84192103,1.7326626,-1.0019423,0.090773,0.85491717,-0.39978573,-0.89485234,-0.7463439,1.4096605,-0.20316759,0.85172063,2.2782104,-0.7142458,0.6565991,-0.7362539,-0.25160256,-0.42287,-0.030711602,-0.9339422,-0.69690406,DG
2526,-0.84189945,1.7328475,-1.0011597,0.09051791,0.8550551,-0.40060046,-0.89490587,-0.74640477,1.4096477,-0.20309676,-0.990493,-0.66697544,0.5742658,1.2802702,-1.4058537,-1.3089871,0.733109,1.050975,0.3211579,0.41253158,DG
2527,-0.84153277,1.7327682,-1.0014758,0.090577245,0.85503745,-0.4004825,-0.8945112,-0.74703467,1.4097031,-0.20304997,0.8891063,2.2941985,-0.7345045,0.58372635,-0.65015113,-0.18102498,-0.4647627,-0.08641783,-0.9378679,-0.71230245,DG
2528,-0.84662575,1.7325361,-0.9947162,0.06622161,0.8682813,-0.40120628,-0.89536273,-0.73862714,1.4091532,-0.19965275,0.8698004,2.2772713,-0.72567433,0.65544194,-0.73630774,-0.25998327,-0.41961563,-0.05710884,-0.91608334,-0.68774027,CA1
2529,-0.84689236,1.7331588,-0.9936606,0.0651075,0.86840576,-0.40103716,-0.8953158,-0.7386957,1.4089386,-0.20000996,0.857951,2.2790892,-0.72929627,0.66150934,-0.7522598,-0.27785236,-0.40510085,-0.043929107,-0.91090906,-0.6792025,CA1
2530,-0.8466413,1.7331119,-0.99369663,0.065805644,0.8683606,-0.402006,-0.89518094,-0.73895544,1.408843,-0.19963938,0.8704847,2.2821696,-0.73217607,0.6460457,-0.72898394,-0.25927147,-0.419197,-0.061140355,-0.9123393,-0.68559116,CA1
2531,-0.84612525,1.732389,-0.9951079,0.06768182,0.86793494,-0.4017694,-0.8951815,-0.73878485,1.4092801,-0.20031692,0.8561262,2.2805004,-0.72294104,0.6621938,-0.7460549,-0.26987213,-0.4169353,-0.04719842,-0.91282696,-0.68299115,CA1
2532,-0.84683764,1.7329062,-0.99344677,0.06608079,0.8682642,-0.40200925,-0.89561635,-0.7386556,1.4090644,-0.19975135,0.843614,2.276956,-0.7216373,0.6810488,-0.77282965,-0.29772568,-0.39575785,-0.035409182,-0.9115353,-0.6667217,CA1
2533,-0.84664106,1.7317977,-0.99615246,0.069354296,0.86737454,-0.4006628,-0.8954463,-0.7386157,1.4094396,-0.20044856,0.8233038,2.2619328,-0.70431006,0.72213334,-0.8153612,-0.33108434,-0.37722188,-0.0027548578,-0.9080551,-0.6685832,CA1
2534,-0.8462269,1.7325943,-0.9946376,0.067098826,0.86798453,-0.401358,-0.89534503,-0.7390398,1.4091849,-0.20025443,0.86278003,2.2884712,-0.73603565,0.6372138,-0.73672193,-0.25902262,-0.40915573,-0.057933107,-0.9103296,-0.67926687,CA1
2535,-0.8464341,1.7323409,-0.99496996,0.06773059,0.86779183,-0.4021975,-0.895125,-0.7387755,1.4093424,-0.19970344,0.83105063,2.2655647,-0.7128669,0.71044314,-0.80433786,-0.32275203,-0.3813686,-0.011554575,-0.90528244,-0.66889626,CA1
2536,-0.84653336,1.7316705,-0.9958191,0.06957653,0.86739916,-0.4000715,-0.8962436,-0.73902816,1.409338,-0.20028803,0.82659537,2.2594948,-0.7069072,0.723107,-0.82167834,-0.33787972,-0.37726223,0.0021404927,-0.9031196,-0.6644899,CA1
2537,-0.84663445,1.7322898,-0.9948461,0.06774982,0.86772364,-0.40167108,-0.89538836,-0.73859674,1.4094388,-0.20006473,0.88319045,2.2843869,-0.7362606,0.63050616,-0.7146096,-0.24587353,-0.4251897,-0.07710798,-0.9126889,-0.68635285,CA1
2538,-0.8462595,1.7323062,-0.9952106,0.06784971,0.8678081,-0.40142375,-0.89534646,-0.7386885,1.4093353,-0.20037086,0.87224305,2.2825034,-0.73077023,0.6412069,-0.7328786,-0.2545122,-0.41867563,-0.060673833,-0.9128704,-0.68557227,CA1
2539,-0.8461299,1.7324018,-0.9950909,0.06830786,0.8678835,-0.4022741,-0.89499354,-0.7390043,1.4091455,-0.20024644,0.86229295,2.2776375,-0.72883123,0.6621785,-0.7472119,-0.26951158,-0.41448274,-0.050590817,-0.912834,-0.6786451,CA1
2540,-0.84620863,1.7325087,-0.9953029,0.06740056,0.86797285,-0.4016596,-0.89499354,-0.7385194,1.4092118,-0.20041038,0.857496,2.2808356,-0.7252204,0.65765893,-0.75415605,-0.26971358,-0.4111887,-0.045258697,-0.9106345,-0.6798186,CA1
2541,-0.846204,1.7323895,-0.99485886,0.06780528,0.86773175,-0.40165818,-0.8953052,-0.7386959,1.4094756,-0.20068085,-0.5159181,0.6754335,0.27326348,1.5146165,-1.564179,-1.376188,0.38134912,1.1135104,-0.41984335,-0.08204585,CA1
2542,-0.8465634,1.73174,-0.9962105,0.068194285,0.86774313,-0.40034443,-0.8956127,-0.7385516,1.4094499,-0.19984527,0.8523806,2.277261,-0.7121759,0.67306715,-0.75762916,-0.2811873,-0.41168326,-0.042216834,-0.91395694,-0.68386006,CA1
2543,-0.84620607,1.7324778,-0.9952229,0.06748485,0.8678935,-0.40154618,-0.8950256,-0.7388544,1.4092165,-0.2002181,0.3296171,1.8255876,-0.3984685,1.2785172,-1.4249618,-0.85167044,-0.07392679,0.5087892,-0.72481817,-0.46866485,CA1
2544,-0.846299,1.7321761,-0.9953555,0.06825729,0.8677505,-0.40127143,-0.895386,-0.7388973,1.4093064,-0.20028079,0.86734855,2.282798,-0.7341314,0.6454953,-0.7328998,-0.25757757,-0.415902,-0.058477554,-0.91320217,-0.6834519,CA1
2545,-0.8467639,1.7323973,-0.9949183,0.066827804,0.86820275,-0.40042523,-0.8959205,-0.73857874,1.4089886,-0.19981104,0.8392739,2.2642136,-0.7102679,0.7067448,-0.8028643,-0.32075417,-0.3831592,-0.016850814,-0.90649503,-0.66983974,CA1
2546,-0.84667504,1.7321683,-0.9953803,0.068618655,0.86758906,-0.4007794,-0.8957722,-0.73883253,1.4091157,-0.20005089,0.82917887,2.2659993,-0.7090802,0.71097404,-0.80433774,-0.3225189,-0.38657692,-0.00860709,-0.9070456,-0.6679854,CA1
2547,-0.8461839,1.7324919,-0.9947051,0.06775205,0.8679901,-0.40265375,-0.8950195,-0.7387844,1.4092427,-0.20013095,0.8636156,2.2769454,-0.7258149,0.6625652,-0.74595547,-0.26632527,-0.4156089,-0.05252997,-0.9124376,-0.68445385,CA1
2548,-0.8463464,1.7323772,-0.9953494,0.06772114,0.8679488,-0.4012415,-0.89510286,-0.73875993,1.4091787,-0.2004262,0.8143525,2.26785,-0.7020154,0.72046864,-0.8141294,-0.3266473,-0.38947475,-0.00050359924,-0.90389365,-0.66600776,CA1
2549,-0.84648895,1.732241,-0.9953172,0.067244455,0.8679624,-0.40102836,-0.89542913,-0.7387005,1.4092772,-0.19975978,0.88954496,2.284818,-0.7406354,0.61858153,-0.70747447,-0.23034978,-0.4267152,-0.08237132,-0.91677845,-0.68862075,CA1
2550,-0.84646624,1.7322222,-0.9952019,0.067937315,0.86790943,-0.40181026,-0.8953331,-0.738475,1.4093047,-0.20008613,0.1464593,1.5962967,-0.19225435,1.4004756,-1.5480301,-0.9948986,0.022737954,0.6477118,-0.6879885,-0.39050886,CA1
2551,-0.8471041,1.7327211,-0.9951377,0.06560015,0.8685333,-0.4005274,-0.8952857,-0.73815084,1.408743,-0.19939218,0.8195322,2.2762687,-0.71398765,0.70004225,-0.7959698,-0.30963042,-0.3940435,-0.013233075,-0.9097849,-0.65919477,CA1
2552,-0.8463428,1.7320591,-0.99555165,0.06814378,0.8676437,-0.40066326,-0.8955576,-0.7388106,1.4094529,-0.20037346,0.83794713,2.2704322,-0.7131983,0.69734764,-0.7981351,-0.31910753,-0.38284355,-0.021210982,-0.9034801,-0.66775125,CA1
2553,-0.84636295,1.7318912,-0.99545103,0.06883054,0.86730963,-0.40049863,-0.89610285,-0.7386225,1.409651,-0.20064436,0.8386143,2.2717302,-0.7187055,0.6955643,-0.7811545,-0.30391356,-0.39944667,-0.024742913,-0.9071456,-0.67079973,CA1
2554,-0.8469308,1.7331631,-0.99391073,0.06439405,0.86878157,-0.40101564,-0.89520216,-0.73876303,1.4086918,-0.19920865,0.82944703,2.2695117,-0.7189953,0.70264435,-0.7916491,-0.30847892,-0.3902787,-0.011788043,-0.9074606,-0.6729509,CA1
2555,-0.8466253,1.7327803,-0.9941148,0.06685025,0.8681696,-0.40166017,-0.89560956,-0.7388045,1.4089041,-0.1998897,0.82261276,2.259994,-0.7012063,0.729347,-0.818468,-0.3320345,-0.3887456,-0.0022483512,-0.906195,-0.66305673,CA1
2556,-0.8465114,1.732367,-0.9951898,0.06793383,0.86779517,-0.40103492,-0.8955082,-0.73881084,1.4091039,-0.200144,0.8404648,2.268876,-0.71588737,0.69849217,-0.7878768,-0.30656812,-0.39339137,-0.023791417,-0.90564615,-0.67467225,CA1
2557,-0.84655774,1.7323501,-0.9950636,0.068004765,0.8681919,-0.40108162,-0.89554965,-0.73906475,1.4087837,-0.20001382,0.84663624,2.284766,-0.72695714,0.6616822,-0.7574696,-0.27923185,-0.40532604,-0.04216032,-0.9086512,-0.6732889,CA1
2558,-0.84670365,1.7322861,-0.99533135,0.06684042,0.8683179,-0.40050077,-0.89539635,-0.7388497,1.4089904,-0.19965348,0.836892,2.27732,-0.72474605,0.68334734,-0.7748064,-0.28761348,-0.40512192,-0.02847381,-0.91103464,-0.6657633,CA1
2559,-0.84663695,1.7324779,-0.99500626,0.066985026,0.8681081,-0.40132347,-0.895241,-0.7386761,1.4090852,-0.1997721,0.8238315,2.2652764,-0.7105483,0.71430117,-0.818584,-0.3292249,-0.37729755,-0.0021019191,-0.9016924,-0.6639598,CA1
2560,-0.8466637,1.7324399,-0.9950833,0.06739136,0.8681212,-0.40183014,-0.8950706,-0.7383936,1.4091108,-0.2000225,0.8628516,2.2781088,-0.72505397,0.6598272,-0.7473156,-0.27258947,-0.41017684,-0.049182683,-0.9140476,-0.6824218,CA1
2561,-0.8460345,1.7324203,-0.9952401,0.06746114,0.867937,-0.4019575,-0.8947018,-0.73907006,1.409337,-0.20015143,0.7312492,2.2225072,-0.6613103,0.8363782,-0.95475507,-0.4562092,-0.309745,0.09771278,-0.87527084,-0.63055784,CA1
2562,-0.85827005,1.7326363,-0.97473,0.01597382,0.8952897,-0.4061891,-0.89467686,-0.7233654,1.4081223,-0.19479086,0.83567494,2.2757494,-0.719324,0.69391406,-0.78109777,-0.30119592,-0.3990445,-0.03291506,-0.90271586,-0.66904414,VISam
2563,-0.8584938,1.7335454,-0.9740761,0.013836078,0.89545697,-0.40582898,-0.89410704,-0.7232424,1.4077573,-0.19484664,0.84145224,2.2765877,-0.72090125,0.68181497,-0.7763034,-0.29458287,-0.3992254,-0.029617745,-0.9076707,-0.6715548,VISam
2564,-0.85850513,1.732801,-0.9745275,0.016164538,0.895274,-0.40561822,-0.8951537,-0.7234178,1.4077606,-0.19477919,0.8727585,2.2809775,-0.7274612,0.64812607,-0.7340431,-0.25964117,-0.42152053,-0.06416628,-0.9116986,-0.68333226,VISam
2565,-0.8583071,1.7328342,-0.97449905,0.015771326,0.89518124,-0.40561444,-0.8951336,-0.7232774,1.4079872,-0.19494091,0.8664019,2.286432,-0.7430717,0.64233893,-0.7371754,-0.25978646,-0.4122738,-0.0651376,-0.9052256,-0.672502,VISam
2566,-0.8584434,1.732963,-0.97472966,0.015749272,0.89539015,-0.40619525,-0.8946583,-0.7227138,1.4078414,-0.19520333,0.85389197,2.274529,-0.7251754,0.67373073,-0.7757679,-0.28846028,-0.39357442,-0.038892835,-0.9074293,-0.6728511,VISam
2567,-0.85804343,1.7335076,-0.9742807,0.013300198,0.89606255,-0.40662333,-0.8938297,-0.72307783,1.4076173,-0.19463354,-0.9985572,-0.2359258,0.54471767,1.3885673,-1.4396745,-1.3187543,0.61840874,1.2176148,0.010321819,0.21328118,VISam
2568,-0.8588252,1.7336222,-0.9734388,0.012359254,0.8960539,-0.40543088,-0.8948385,-0.72285855,1.407482,-0.19412452,0.8871196,2.2858868,-0.7375573,0.61922675,-0.7031462,-0.2308749,-0.43154898,-0.079536274,-0.91585344,-0.69371605,VISam
2569,-0.8583863,1.7327143,-0.9752589,0.01564366,0.895471,-0.40541026,-0.8949374,-0.72303885,1.4077398,-0.19453771,0.85563654,2.2761543,-0.7242046,0.6702845,-0.76614046,-0.28271267,-0.40207005,-0.041815184,-0.9079476,-0.67718446,VISam
2570,-0.8581648,1.7333589,-0.9740975,0.014188177,0.89571196,-0.40638587,-0.8944574,-0.72307146,1.4077182,-0.19479957,0.86495,2.2873986,-0.74219954,0.63984525,-0.73715913,-0.2603456,-0.40755832,-0.06268395,-0.9061028,-0.67614293,VISam
2571,-0.8584823,1.7328013,-0.974926,0.01586089,0.8950614,-0.40559277,-0.8948301,-0.7230439,1.4080287,-0.19487607,-0.34059888,0.9164415,0.14828575,1.5126978,-1.5538824,-1.386367,0.3150406,1.0148894,-0.5027452,-0.123762175,VISam
2572,-0.8585026,1.7329884,-0.9741073,0.0151840495,0.89559585,-0.40562397,-0.89518344,-0.72357357,1.4075857,-0.19436352,0.85057664,2.276983,-0.7257439,0.6737966,-0.76718765,-0.28560695,-0.40342283,-0.03911842,-0.9086634,-0.67161304,VISam
2573,-0.8585445,1.7327473,-0.974922,0.0156142255,0.89539784,-0.40478885,-0.89520824,-0.72334355,1.407715,-0.1946677,0.869323,2.2867382,-0.7396364,0.63851535,-0.7299075,-0.25133863,-0.41972938,-0.068752415,-0.9089176,-0.67629516,VISam
2574,-0.85863334,1.7332373,-0.9746347,0.014475173,0.8955875,-0.4057771,-0.8944666,-0.7228771,1.4075966,-0.19450717,0.84321636,2.277026,-0.721707,0.68123525,-0.7770986,-0.29485148,-0.39906076,-0.033959124,-0.9056706,-0.66913027,VISam
2575,-0.85844195,1.732848,-0.97534317,0.015824307,0.8953173,-0.405678,-0.8944275,-0.7229263,1.40782,-0.19499364,0.8538782,2.2792537,-0.7308945,0.6618256,-0.75798047,-0.274613,-0.4032914,-0.039710768,-0.91232616,-0.67614144,VISam
2576,-0.8588897,1.7329254,-0.97445035,0.014929695,0.8956817,-0.40557712,-0.8948572,-0.72295177,1.4076629,-0.19447312,0.86497134,2.2748497,-0.7161673,0.6651176,-0.75290656,-0.27467033,-0.41378045,-0.04825992,-0.9159933,-0.6831597,VISam
2577,-0.85814416,1.7330549,-0.9742214,0.01500154,0.8955616,-0.40691552,-0.894435,-0.723213,1.4079214,-0.19461109,0.81695676,2.2650628,-0.7171697,0.72158396,-0.82693416,-0.33893338,-0.36695498,-0.00074611785,-0.89477426,-0.6580901,VISam
2578,-0.8584464,1.7327627,-0.9755647,0.016058434,0.89545405,-0.40511933,-0.8946754,-0.72305405,1.4076122,-0.19502713,0.35882604,1.8730235,-0.43982464,1.2541893,-1.3891982,-0.8252265,-0.094145425,0.46675742,-0.7320138,-0.47238684,VISam
2579,-0.85874,1.7332609,-0.97338986,0.014549538,0.89539427,-0.40579343,-0.8950761,-0.72321886,1.4078702,-0.19485717,0.85743153,2.2877839,-0.73495203,0.6459222,-0.73676604,-0.26009446,-0.41682762,-0.055786926,-0.9102551,-0.6764554,VISam
2580,-0.8586464,1.7331898,-0.9733184,0.013308543,0.89545673,-0.40548548,-0.89519686,-0.72319233,1.4081442,-0.19426025,0.8633944,2.2821224,-0.7347134,0.651471,-0.74094766,-0.26160353,-0.4144823,-0.055110134,-0.90846336,-0.6816672,VISam
2581,-0.8585688,1.7328271,-0.97504336,0.015850926,0.89523894,-0.40585208,-0.8946011,-0.7229262,1.4078901,-0.19481587,0.8539379,2.2780538,-0.7266983,0.6713499,-0.75797725,-0.2835299,-0.4090271,-0.04481519,-0.90893275,-0.67236245,VISam
