,0,1,2,3,4,5,6,7,8,9,label
18,0.86014456,2.2883775,-0.73152965,0.6331865,-0.7110045,-0.2430664,-0.424438,-0.051924586,-0.92857623,-0.69116795,APN
19,0.7917438,2.2625203,-0.69074225,0.7371323,-0.83834434,-0.34916067,-0.3679514,0.031879663,-0.90880764,-0.6682701,APN
20,0.8468018,2.2788405,-0.7144531,0.6676727,-0.742475,-0.26771787,-0.41917396,-0.03259318,-0.92396253,-0.69293934,APN
21,-0.99887633,-0.17472166,0.5310677,1.4110137,-1.4393247,-1.3114349,0.5972819,1.2320136,-0.025746278,0.17872745,APN
22,0.85752577,2.2861624,-0.7236206,0.64233136,-0.7178829,-0.24734266,-0.42743668,-0.04996886,-0.9289193,-0.6908479,APN
23,0.81306946,2.2735693,-0.6970347,0.70418084,-0.79518414,-0.3063069,-0.39666072,0.0009333157,-0.9209189,-0.67564714,APN
24,0.84804404,2.2775772,-0.7114894,0.666314,-0.7475009,-0.26172772,-0.419009,-0.03240358,-0.9271858,-0.69261867,APN
25,0.8814394,2.2845595,-0.73189336,0.61810327,-0.69313335,-0.21490139,-0.44171706,-0.06971203,-0.9317287,-0.7010174,APN
26,0.847436,2.278521,-0.71604526,0.6641429,-0.743393,-0.26381573,-0.41596198,-0.03159987,-0.93024904,-0.6890358,APN
27,0.8710823,2.2851772,-0.7244357,0.6295562,-0.704646,-0.2311863,-0.43587345,-0.06047502,-0.93137294,-0.69782573,APN
28,0.843263,2.284055,-0.71826905,0.6595098,-0.7436349,-0.27022588,-0.4122189,-0.03282223,-0.9244574,-0.68520004,APN
29,0.8395761,2.2899785,-0.7233894,0.6482865,-0.7388072,-0.25938854,-0.41593674,-0.03410628,-0.9261863,-0.680027,APN
30,0.8611613,2.2824113,-0.7238326,0.6462963,-0.72595567,-0.2502007,-0.42300466,-0.04882768,-0.9260683,-0.6919785,APN
31,0.85834545,2.2731457,-0.7178489,0.667319,-0.7395506,-0.26143718,-0.42477903,-0.036156308,-0.92733085,-0.6917072,APN
32,0.8197982,2.2708814,-0.7003058,0.69910455,-0.7896719,-0.30159894,-0.39199027,0.0026050622,-0.9258423,-0.68298,APN
33,0.87331426,2.2813292,-0.72201616,0.6338302,-0.71288824,-0.23657314,-0.43251076,-0.05368207,-0.92926216,-0.7015409,APN
34,0.8252555,2.274244,-0.69973654,0.6925367,-0.783114,-0.29654506,-0.39959666,-0.0076318863,-0.92084503,-0.68456703,APN
35,0.80610406,2.258208,-0.69046116,0.73639375,-0.8332019,-0.35110378,-0.36648467,0.022236656,-0.9102228,-0.6714685,APN
36,0.83953494,2.278551,-0.71092314,0.673784,-0.75128514,-0.2730934,-0.41642833,-0.026326252,-0.9266499,-0.6871638,APN
37,0.8286814,2.2877886,-0.7323205,0.66686386,-0.75500226,-0.27771822,-0.39048302,-0.03531394,-0.91750956,-0.674986,APN
38,0.8470267,2.278592,-0.7183619,0.66909105,-0.75273037,-0.27270383,-0.41264498,-0.034962416,-0.92222196,-0.6810839,APN
39,0.7839675,2.2646768,-0.68506414,0.73997694,-0.8415438,-0.35266536,-0.36882585,0.03356684,-0.91184956,-0.6622373,APN
40,0.86654246,2.2747571,-0.709601,0.6566046,-0.72729,-0.25371224,-0.43178105,-0.044113953,-0.9329133,-0.69849277,APN
41,0.84972453,2.2731116,-0.7060716,0.67531824,-0.74684095,-0.26891336,-0.42610025,-0.028717628,-0.9316253,-0.68988544,APN
42,0.8891979,2.288171,-0.73398745,0.604498,-0.6735,-0.20756355,-0.4495185,-0.08116758,-0.93129796,-0.704832,APN
43,0.8637958,2.2916644,-0.72209597,0.62511146,-0.70708424,-0.2354683,-0.43141443,-0.06119719,-0.92805433,-0.6952572,APN
44,0.8483785,2.2869253,-0.71201813,0.6478643,-0.7283342,-0.24838328,-0.42663792,-0.0438326,-0.93197066,-0.6919924,APN
45,0.8698599,2.2868602,-0.72841257,0.62618583,-0.70488876,-0.23210153,-0.4338931,-0.058225743,-0.9301458,-0.6952391,APN
46,0.7633,2.2608054,-0.682704,0.757543,-0.8685201,-0.37285092,-0.35392082,0.05349278,-0.90577364,-0.6513715,APN
47,0.8680878,2.2852597,-0.7256374,0.6371871,-0.7204375,-0.24267349,-0.4270847,-0.062770344,-0.9243494,-0.6875831,NOT
48,0.8475846,2.2858357,-0.7241895,0.65469563,-0.7419335,-0.2658313,-0.41383153,-0.042264145,-0.9208586,-0.6792076,NOT
49,0.858326,2.2815316,-0.7215852,0.6535135,-0.73959297,-0.2629003,-0.41735548,-0.04476211,-0.91829616,-0.6888787,NOT
50,0.8557015,2.2861123,-0.73177445,0.6516924,-0.7412288,-0.26713768,-0.41092435,-0.05426078,-0.9114028,-0.676778,CA1
51,0.8588438,2.2760217,-0.7196807,0.668015,-0.7572697,-0.2730332,-0.41286469,-0.04659784,-0.9145669,-0.67886865,CA1
52,0.84805864,2.283114,-0.7255223,0.66077346,-0.7524662,-0.27058035,-0.41047,-0.04007691,-0.9128606,-0.6799691,CA1
53,0.53036,2.040376,-0.5087057,1.1107695,-1.2112503,-0.6514502,-0.22543949,0.31907904,-0.8314908,-0.5722485,CA1
54,0.83110464,2.2684917,-0.7144055,0.70684403,-0.7939194,-0.31621706,-0.39049238,-0.015656509,-0.9076299,-0.66811985,CA1
55,0.84351754,2.278998,-0.71900815,0.67641413,-0.76462567,-0.2869866,-0.4063908,-0.03556435,-0.91243726,-0.6739165,CA1
56,0.8453623,2.2764246,-0.7222069,0.677423,-0.76369315,-0.28113073,-0.41005492,-0.03230046,-0.91227806,-0.6775452,CA1
57,0.8592483,2.276667,-0.7275623,0.66722745,-0.7562072,-0.28231996,-0.40333351,-0.04527181,-0.9084047,-0.6800437,CA1
58,0.85605395,2.2866077,-0.73083687,0.6490694,-0.7433596,-0.26656035,-0.41126284,-0.052975103,-0.913234,-0.6735025,CA1
59,0.68387413,2.210954,-0.64583695,0.87361765,-1.0016277,-0.48362854,-0.2900327,0.129134,-0.87197363,-0.60448104,CA1
60,0.84526736,2.2766337,-0.719596,0.67822075,-0.767881,-0.28690165,-0.4071786,-0.033495147,-0.9141234,-0.67094636,CA1
61,0.8655698,2.278382,-0.72187746,0.6543521,-0.73854584,-0.2551644,-0.4217891,-0.05255911,-0.9178256,-0.6905428,CA1
62,0.84924513,2.273268,-0.7228534,0.67961425,-0.77381593,-0.29528686,-0.3961439,-0.02878386,-0.90751344,-0.67772996,CA1
63,-1.0114516,-0.4341918,0.5529732,1.3226124,-1.4469126,-1.3267864,0.6748986,1.1234001,0.1916035,0.35385498,CA1
64,0.8413786,2.2801201,-0.72409654,0.67476,-0.77013326,-0.29271996,-0.39633474,-0.033132654,-0.90949607,-0.6703473,CA1
65,0.8648113,2.2819378,-0.72764474,0.64849627,-0.73024213,-0.25414366,-0.4220792,-0.053996306,-0.91422325,-0.6929173,CA1
66,0.75438523,2.2348602,-0.65396726,0.81044614,-0.92397386,-0.41353035,-0.34651613,0.06880743,-0.88981855,-0.64069283,CA1
67,0.85290366,2.2825615,-0.7306964,0.6585222,-0.7521173,-0.27168438,-0.40752068,-0.044368837,-0.91026807,-0.6773314,CA1
68,0.79369813,2.2582314,-0.70304966,0.7452129,-0.857207,-0.3670697,-0.34854692,0.026275499,-0.8995651,-0.6479789,CA1
69,0.8446547,2.2699103,-0.71149355,0.69354135,-0.78378445,-0.30718544,-0.39824912,-0.025431715,-0.908483,-0.67347735,CA1
70,0.85430694,2.281409,-0.728859,0.66124755,-0.75178117,-0.2777366,-0.404245,-0.045091357,-0.90914595,-0.68010473,CA1
71,0.8634453,2.2722201,-0.7245223,0.67120695,-0.75200754,-0.27207074,-0.41531518,-0.046157174,-0.9145654,-0.68223363,CA1
72,0.8594803,2.2739327,-0.7207855,0.6692553,-0.7547734,-0.27327886,-0.41090217,-0.041902307,-0.91559255,-0.68543303,CA1
73,0.85541785,2.281372,-0.73320043,0.6601068,-0.7516253,-0.28079575,-0.40025258,-0.0467614,-0.91287774,-0.6713842,CA1
74,0.8389609,2.2719028,-0.7166523,0.6916842,-0.77907073,-0.30156866,-0.39840618,-0.020524388,-0.9100554,-0.67626935,CA1
75,0.83452666,2.2629287,-0.7085548,0.7113102,-0.8053518,-0.31922314,-0.38646472,-0.010911081,-0.9101402,-0.6681195,CA1
76,0.82167464,2.2673173,-0.703608,0.7143887,-0.8102879,-0.32470086,-0.38531816,-0.004988739,-0.90708417,-0.66739374,CA1
77,0.85320073,2.2802577,-0.73243743,0.6649149,-0.7502662,-0.27697015,-0.40647325,-0.045723077,-0.91257876,-0.67392373,CA1
78,0.85216093,2.2823577,-0.7247946,0.66209316,-0.754361,-0.27702498,-0.4080161,-0.04662333,-0.9136188,-0.6721737,CA1
79,0.8683959,2.2827532,-0.73208106,0.6445506,-0.73555624,-0.25328958,-0.4189323,-0.06036505,-0.912669,-0.6828075,CA1
80,0.85534376,2.277135,-0.7150752,0.668876,-0.76411265,-0.28825775,-0.40239555,-0.039690007,-0.9119007,-0.67992294,CA1
81,0.84777176,2.2766898,-0.7258263,0.67474395,-0.76847523,-0.2813198,-0.40730545,-0.035110552,-0.91097975,-0.6701888,CA1
82,0.8456966,2.2824366,-0.72099197,0.66691166,-0.7563282,-0.27654886,-0.41044825,-0.04119293,-0.91454285,-0.6749926,CA1
83,0.8498413,2.279626,-0.7240856,0.6690509,-0.75808215,-0.2814041,-0.40735322,-0.0399724,-0.9109907,-0.6766316,CA1
84,0.8691508,2.277879,-0.7284115,0.6556036,-0.74746716,-0.27605388,-0.4094938,-0.052302636,-0.9123568,-0.6765467,CA1
85,0.8540274,2.284805,-0.73047227,0.6554529,-0.7470076,-0.269605,-0.4103532,-0.050279077,-0.90919375,-0.677374,CA1
86,0.8609644,2.2854905,-0.73020816,0.6485014,-0.7300267,-0.25145143,-0.42781377,-0.06133877,-0.9152892,-0.678828,CA1
87,0.8249201,2.270726,-0.7118455,0.70325583,-0.8057083,-0.31737104,-0.3776602,-0.011054531,-0.90732163,-0.66794133,CA1
88,0.8526285,2.2772882,-0.7219503,0.673303,-0.76012707,-0.28544754,-0.40639767,-0.042113643,-0.9090303,-0.67815274,CA1
89,0.86734146,2.2842774,-0.7321204,0.6424303,-0.73372465,-0.2580129,-0.41530076,-0.05892345,-0.9134254,-0.6825412,CA1
90,0.8374908,2.2765682,-0.71787995,0.6889219,-0.77957016,-0.3076849,-0.39283967,-0.02984406,-0.90526897,-0.6698925,CA1
91,0.83958656,2.27978,-0.7178685,0.6767253,-0.7748974,-0.28881207,-0.39993054,-0.031595737,-0.90694565,-0.6760417,CA1
92,0.8704409,2.2725632,-0.7256109,0.663918,-0.74655265,-0.26663905,-0.4135135,-0.052650362,-0.91313267,-0.6888222,CA1
93,0.83768183,2.2709754,-0.7186425,0.69171524,-0.7851236,-0.29499528,-0.39516595,-0.019930527,-0.91059417,-0.675919,CA1
94,0.85109615,2.2831593,-0.7269041,0.66157055,-0.7473061,-0.2698747,-0.4135753,-0.04773899,-0.9122637,-0.6781636,CA1
95,0.87588453,2.2829063,-0.7389211,0.6397288,-0.71783155,-0.24787602,-0.42604685,-0.07095557,-0.91592973,-0.680959,CA1
96,0.84610754,2.2775736,-0.7216263,0.6749107,-0.76252186,-0.28340185,-0.40704274,-0.034069978,-0.9132279,-0.67670166,CA1
97,0.85415477,2.272185,-0.7225161,0.68044597,-0.76739943,-0.29233518,-0.40047276,-0.03683853,-0.9094158,-0.6778084,CA1
98,0.867697,2.2840974,-0.7268737,0.63947207,-0.7255664,-0.24753793,-0.42299387,-0.05781455,-0.9190851,-0.69139355,CA1
99,-1.0160742,-0.84583765,0.5799724,1.2018623,-1.3467542,-1.2800831,0.76918757,0.9841396,0.4314793,0.5221075,CA1
100,0.8595799,2.2849193,-0.7347761,0.64996403,-0.73995024,-0.2643421,-0.4108776,-0.055192787,-0.90795636,-0.6813686,CA1
101,0.8682992,2.2774212,-0.7297154,0.65806884,-0.7420804,-0.26657203,-0.41560647,-0.055957574,-0.9111065,-0.68275225,CA1
102,0.8215863,2.2773147,-0.7108318,0.69860643,-0.7909389,-0.30840963,-0.39369985,-0.017646141,-0.9055347,-0.67044526,CA1
103,0.85283214,2.2745261,-0.71575403,0.6761974,-0.7636847,-0.2814832,-0.4093147,-0.03872135,-0.9130695,-0.68152785,CA1
104,0.848259,2.2794504,-0.7244946,0.67071784,-0.7651072,-0.2791972,-0.40387228,-0.040810518,-0.9057505,-0.6791939,CA1
105,0.868856,2.281735,-0.72601366,0.6459923,-0.72743917,-0.24891599,-0.42535102,-0.060921226,-0.91770786,-0.6902343,CA1
106,0.85182,2.2859206,-0.7227694,0.6538382,-0.74276805,-0.2759472,-0.4117296,-0.043491088,-0.9157517,-0.67912054,CA1
107,0.86665785,2.286115,-0.7336509,0.6388006,-0.73672915,-0.2610326,-0.40893528,-0.059455436,-0.91365045,-0.6781182,CA1
108,0.84736115,2.2799828,-0.72038174,0.6732939,-0.7576234,-0.28335488,-0.40853485,-0.041918546,-0.90899724,-0.6798283,CA1
109,0.8412072,2.2719808,-0.71636367,0.6907997,-0.7806038,-0.30278662,-0.3954869,-0.02413088,-0.90757895,-0.6770367,CA1
110,0.85761786,2.278484,-0.72115713,0.6612731,-0.75140095,-0.2685206,-0.4103465,-0.044640563,-0.91570115,-0.68560815,CA1
111,0.857689,2.277545,-0.7217198,0.6658805,-0.75610983,-0.27631065,-0.409771,-0.04437707,-0.91131574,-0.6815098,CA1
112,0.8322313,2.270341,-0.7217725,0.7004638,-0.7994407,-0.31849667,-0.38313124,-0.0150905475,-0.9029673,-0.6621376,VISam
113,0.8628414,2.2795897,-0.73508453,0.65581846,-0.74141324,-0.2587084,-0.41742036,-0.05302463,-0.9117733,-0.6808252,VISam
114,0.8460495,2.2792282,-0.7239155,0.67455614,-0.7679256,-0.28695592,-0.40674624,-0.037594903,-0.9073964,-0.6692998,VISam
115,0.8620855,2.2776396,-0.7330663,0.6627197,-0.7478688,-0.26944438,-0.41105515,-0.0523379,-0.9105907,-0.6780811,VISam
116,0.8660483,2.287679,-0.7294461,0.6381563,-0.7265552,-0.24750744,-0.42593986,-0.06556613,-0.9152473,-0.68162096,VISam
117,0.89394766,2.2815242,-0.74965775,0.6207545,-0.70621693,-0.23326877,-0.42750475,-0.07873557,-0.9115931,-0.68924904,VISam
118,0.8525138,2.273807,-0.7277496,0.67982036,-0.7682614,-0.2925368,-0.3966329,-0.03989982,-0.90597796,-0.6750832,VISam
119,0.8454036,2.285196,-0.7272233,0.66071475,-0.7551736,-0.28000313,-0.40567988,-0.038110826,-0.90820706,-0.6769169,VISam
120,0.8246777,2.2668397,-0.7153478,0.71565247,-0.8121077,-0.33303595,-0.38121414,-0.00749955,-0.8973555,-0.6606081,VISam
121,0.6003842,2.1520586,-0.5798295,0.97767353,-1.1023932,-0.563494,-0.25700498,0.21253362,-0.85304165,-0.5868869,VISam
122,0.7153827,2.2140486,-0.6499965,0.85850227,-0.9749025,-0.46814263,-0.30952898,0.11086277,-0.86989313,-0.62633115,VISam
123,0.87288016,2.2828918,-0.7396997,0.63847095,-0.72998327,-0.2465715,-0.41857502,-0.06287091,-0.9086809,-0.68786055,VISam
124,-1.0018986,-0.8035608,0.57190627,1.2283629,-1.3648888,-1.2922326,0.76458144,0.9910037,0.40863442,0.49809235,VISam
125,0.8501028,2.2668557,-0.71678483,0.69432324,-0.7860605,-0.30182365,-0.39959693,-0.028320072,-0.90600294,-0.6726928,VISam
126,0.85004896,2.276292,-0.72878253,0.67669743,-0.76894623,-0.28780866,-0.40314966,-0.039290387,-0.90643376,-0.66862565,VISam
127,0.85478896,2.2761145,-0.7258121,0.67156255,-0.7655177,-0.29009673,-0.3989924,-0.039386798,-0.90861565,-0.67404497,VISam
128,0.8697067,2.2845247,-0.73485416,0.6394302,-0.7309046,-0.2551377,-0.41503876,-0.062434815,-0.91538095,-0.679912,VISam
129,0.8564081,2.2718277,-0.72098374,0.67859167,-0.7738312,-0.2848595,-0.39733338,-0.042952556,-0.9081262,-0.6787404,VISam
130,0.82587564,2.270517,-0.71545583,0.70456475,-0.80344397,-0.31712177,-0.38784945,-0.009725539,-0.9050785,-0.6622812,VISam
131,0.86867666,2.2782326,-0.7259361,0.6560706,-0.7453315,-0.26731002,-0.41389403,-0.056719013,-0.9110547,-0.68273485,VISam
132,0.8384296,2.2735865,-0.7203861,0.69279224,-0.78418636,-0.30171284,-0.3997749,-0.027024066,-0.9025558,-0.6691685,VISam
133,0.8666313,2.2845554,-0.7342081,0.64534086,-0.73588616,-0.26655424,-0.41114917,-0.05948831,-0.90912974,-0.68011117,VISam
134,0.82336116,2.2740717,-0.7157131,0.7012249,-0.80221903,-0.3148044,-0.38635907,-0.013509364,-0.90206474,-0.6639874,VISam
135,0.86825424,2.2799706,-0.7328482,0.6542737,-0.7488583,-0.27227378,-0.40677094,-0.059470166,-0.9073385,-0.67493945,VISam
136,0.8825627,2.2869666,-0.7433006,0.6255007,-0.71258473,-0.24522856,-0.41968676,-0.07937402,-0.90920365,-0.68565106,VISam
137,0.8798803,2.280872,-0.7302566,0.6410065,-0.72939277,-0.25838146,-0.41895875,-0.06785503,-0.9109186,-0.6859961,VISam
138,0.85096145,2.2781339,-0.72832555,0.672613,-0.7642842,-0.2886938,-0.40187177,-0.040906303,-0.9071402,-0.6704861,VISam
139,0.8621214,2.2772179,-0.72183615,0.66507506,-0.7569746,-0.2764325,-0.41101858,-0.050101254,-0.9076635,-0.6803882,VISam
140,0.87698,2.2797308,-0.7357268,0.64323246,-0.7350115,-0.2600865,-0.41643652,-0.060994096,-0.9118867,-0.67980045,VISam
141,0.8352876,2.2713277,-0.7127156,0.69718814,-0.80085224,-0.313271,-0.38489416,-0.022503791,-0.9060405,-0.6635258,VISam
142,0.8575081,2.27977,-0.72876656,0.6629169,-0.759217,-0.28356242,-0.40336236,-0.04560894,-0.9070574,-0.6726195,VISam
143,0.8460062,2.27292,-0.7240465,0.6860352,-0.78170353,-0.29588926,-0.39696032,-0.031567495,-0.9015219,-0.6732715,VISam
144,0.8479516,2.2646613,-0.70749074,0.69942427,-0.7881294,-0.30635965,-0.4032432,-0.021048712,-0.90943795,-0.6763279,VISam
145,0.85293055,2.2770448,-0.7302758,0.670986,-0.760909,-0.27822626,-0.40686223,-0.042550348,-0.9109273,-0.671211,VISam
146,0.84704757,2.2731721,-0.7228158,0.6853485,-0.77661985,-0.30243114,-0.39306334,-0.03159488,-0.904072,-0.67497206,VISam
147,0.860882,2.27527,-0.7222563,0.6683106,-0.7571993,-0.2790759,-0.40930656,-0.044014372,-0.9077276,-0.6848815,VISam
148,0.8215338,2.2617059,-0.71001405,0.7251696,-0.8263899,-0.34023184,-0.37154612,-0.0026262272,-0.9012469,-0.65635365,VISam
149,0.86655915,2.2808952,-0.7274967,0.65258485,-0.7412115,-0.2635621,-0.41721123,-0.058805756,-0.9147289,-0.6770241,VISam
150,0.8674645,2.2779756,-0.73768026,0.65622777,-0.745852,-0.26134357,-0.4120813,-0.05723915,-0.9073319,-0.6801409,VISam
151,0.8417217,2.2762694,-0.7172682,0.6820417,-0.77875745,-0.29743335,-0.39912763,-0.02734563,-0.9064716,-0.67362905,VISam
152,0.86493194,2.280249,-0.72782886,0.65420014,-0.74291825,-0.26265445,-0.41896343,-0.055053554,-0.91429734,-0.67766494,VISam
153,-0.42581907,0.8160979,0.18647143,1.4949064,-1.5744743,-1.3989291,0.36749184,1.0499,-0.4538942,-0.06175183,VISam
154,0.8512273,2.2797027,-0.7192951,0.66918635,-0.7563652,-0.27866545,-0.4118782,-0.043483563,-0.9117547,-0.6786744,VISam
155,0.85655105,2.2790267,-0.7269075,0.6667742,-0.75694966,-0.27865013,-0.40843356,-0.049169537,-0.90897155,-0.6732699,VISam
156,-1.0340525,-0.91727906,0.58578575,1.1481658,-1.3130199,-1.2684336,0.7793571,0.9631169,0.49638966,0.5599693,VISam
157,0.86480045,2.2808707,-0.73688877,0.6526928,-0.7511807,-0.2722226,-0.405154,-0.052955847,-0.9067401,-0.67322195,VISam
158,0.84675527,2.2705052,-0.72351754,0.6898447,-0.7812693,-0.2963222,-0.39839113,-0.031217694,-0.9066664,-0.66971993,VISam
159,0.86102074,2.2892034,-0.7368355,0.6390377,-0.72850096,-0.25077558,-0.41898766,-0.061830502,-0.9105332,-0.6817978,VISam
160,0.86005664,2.2809982,-0.7325543,0.6563179,-0.7498436,-0.2689449,-0.40778953,-0.051323537,-0.91025954,-0.67665774,VISam
161,0.85951024,2.2775774,-0.7295188,0.6648278,-0.75857013,-0.2806554,-0.40291154,-0.04714462,-0.909468,-0.67364806,VISam
162,0.85778785,2.2751758,-0.7186699,0.6721572,-0.7598854,-0.27583948,-0.41373533,-0.04508493,-0.9092872,-0.68261784,VISam
163,0.840328,2.2620642,-0.71238655,0.7091154,-0.80438465,-0.3118261,-0.38837323,-0.018043965,-0.90757835,-0.66891474,VISam
164,0.84885675,2.2803,-0.72619295,0.6683022,-0.7633716,-0.2900876,-0.4010043,-0.036658052,-0.9088718,-0.67127275,VISam
165,0.8162914,2.2615192,-0.70744014,0.72485536,-0.8350548,-0.34522155,-0.36439353,0.008515112,-0.89914143,-0.65993005,VISam
166,0.8386555,2.2724676,-0.71921176,0.6937333,-0.78612256,-0.30368453,-0.39382944,-0.026448825,-0.90355676,-0.67200273,VISam
167,0.83755165,2.2713697,-0.7139886,0.6966203,-0.7875766,-0.3026311,-0.39883438,-0.023945382,-0.90523124,-0.67333484,VISam
168,0.8656994,2.2814293,-0.7355879,0.6501815,-0.7412041,-0.26382795,-0.4125526,-0.054194886,-0.9084072,-0.68153584,VISam
169,0.87007785,2.2837424,-0.73572904,0.64444005,-0.7312163,-0.25513422,-0.4193579,-0.066748194,-0.91042274,-0.67965245,VISam
170,0.77666265,2.2523904,-0.68506813,0.77416354,-0.8803302,-0.38984406,-0.34932852,0.034993656,-0.88650066,-0.647138,VISam
171,-0.14277396,1.1989455,-0.02238975,1.4946527,-1.5790278,-1.24494,0.24171463,0.8860458,-0.6093091,-0.22291803,VISam
172,0.8426059,2.270545,-0.722972,0.69390124,-0.7865262,-0.30271283,-0.39396977,-0.029048067,-0.90596145,-0.6658621,VISam
173,0.8564498,2.2768087,-0.72007835,0.6707478,-0.7612833,-0.27652332,-0.410247,-0.047950942,-0.9098308,-0.67809176,VISam
174,0.8501563,2.2818527,-0.73345065,0.6655339,-0.7586699,-0.28133774,-0.40559262,-0.044694494,-0.90905875,-0.6647378,VISam
175,0.8453322,2.2741446,-0.7182356,0.6833814,-0.7776191,-0.2928163,-0.40178815,-0.031295855,-0.9089098,-0.6721923,VISam
176,0.85038966,2.2780015,-0.72235537,0.6720612,-0.7741906,-0.28636393,-0.39881876,-0.04106248,-0.9059991,-0.67166185,VISam
177,0.8532617,2.2843971,-0.73124146,0.6569631,-0.74237937,-0.2679334,-0.41419896,-0.048680495,-0.90903336,-0.68115497,VISam
178,0.8383283,2.263301,-0.7103738,0.70784616,-0.80943733,-0.31607136,-0.38185462,-0.01658413,-0.904336,-0.6708173,VISam
179,0.87111074,2.2842908,-0.74251354,0.6399493,-0.7324162,-0.2565771,-0.41631153,-0.06296272,-0.9092127,-0.6753568,VISam
180,0.4931386,2.030497,-0.5140774,1.1310899,-1.2387749,-0.67742884,-0.20100974,0.3286046,-0.80714726,-0.54489505,VISam
181,0.8777434,2.2798138,-0.73886615,0.6446421,-0.73469687,-0.254807,-0.41778407,-0.06853685,-0.90884113,-0.6786681,VISam
182,0.85052836,2.2780664,-0.72396046,0.67254436,-0.7649749,-0.2816377,-0.40619606,-0.042978875,-0.9107626,-0.67062914,VISam
183,0.86227375,2.2828965,-0.73322344,0.65192854,-0.75002736,-0.26721266,-0.41171417,-0.054698635,-0.90682316,-0.67339945,VISam
184,0.8662682,2.2786896,-0.73145026,0.65679646,-0.75040895,-0.2702093,-0.40970066,-0.054649767,-0.9091549,-0.67618126,VISam
185,0.8626577,2.2793458,-0.7246916,0.65913534,-0.75530756,-0.2722469,-0.4093592,-0.052293014,-0.90804034,-0.6792003,VISam
186,0.85703963,2.2828617,-0.7299566,0.6579971,-0.75115067,-0.2760269,-0.40953216,-0.04963912,-0.90679556,-0.6747975,VISam
187,0.84737307,2.2647815,-0.71966517,0.6992427,-0.7925752,-0.30948657,-0.390972,-0.023194987,-0.9048118,-0.6706913,VISam
188,0.8363141,2.2646453,-0.7069065,0.70871,-0.8043332,-0.31379703,-0.39368543,-0.015998023,-0.9080531,-0.6668952,VISam
189,0.82827663,2.2695472,-0.71377456,0.7047675,-0.81012946,-0.31918782,-0.3800325,-0.0138547635,-0.9023116,-0.66330063,VISam
190,0.8196461,2.2651088,-0.7117141,0.7190939,-0.8297455,-0.3415054,-0.3668101,-0.0013723066,-0.8962139,-0.6564875,VISam
191,0.85709345,2.2790952,-0.72552425,0.6644462,-0.75707334,-0.2788057,-0.4064281,-0.046187,-0.9081042,-0.67851245,VISam
192,0.83711356,2.2730556,-0.71871233,0.6933632,-0.78482443,-0.29905516,-0.39485687,-0.027415786,-0.90555847,-0.67311,VISam
193,0.9943701,2.2894986,-0.7739682,0.42301682,-0.47512984,-0.03379549,-0.5203985,-0.21657214,-0.95265543,-0.73436606,MB
